name,color,line,x,y,w,h,amp_x,lx,x0,fwhm_x,off_x,amp_y,ly,y0,fwhm_y,off_y,smearing,fwhm_x_unsmear,lx_unsmear,x0_unsmear,amp_x_unsmear,l203,l214,l206,X_IMAGE,X_IMAGE_unsmear,Y_IMAGE
14,,206.0,1601.9561,1097.1781,10.0,32.0,408.3875614672884,5.700000000000001,22.272963965988474,3.252588722291579,8459.69929128728,216.76767201282698,36.30076429310961,28.103065769233933,4.810265683313956,8457.830126483546,-1.0602505117202286,3.008115031588736,5.700000000000001,21.786200371092896,430.31269656790255,False,False,True,1604.2290639659886,1603.742300371093,1094.2811657692341
15,,206.0,1425.5758,1162.9746,10.0,32.0,363.5975477677108,5.700000000000005,16.89523425518466,3.908592033097984,8450.929235270647,190.84041973693112,35.62203013341072,28.87723607467159,4.1984079550608255,8452.479195991331,1.0887585408645095,3.2617829506653444,5.700000000000001,17.473276299644276,378.57291666563486,False,False,True,1422.4710342551848,1423.0490762996444,1160.8518360746716
8,,206.0,1544.8965,681.02491,10.0,32.0,545.6145833333338,6.299999999999914,18.584872662925005,11.870041001608353,8455.439157134593,498.0586079904125,36.28604897460974,30.806280145301436,4.1722440226070745,8459.045499325854,-1.7597725920734557,9.98552610532144,6.299470412085366,17.500020857446835,545.6145833329571,False,False,True,1543.481372662925,1542.3965208574468,680.8311901453014
16,,206.0,1540.839,1211.3669,10.0,32.0,337.0644089252956,5.700000000000001,22.082688759651134,3.6468658348746574,8455.706178292283,179.52605836831043,35.97242392365938,28.840277702024412,4.600710535518377,8457.838374029228,-1.0702068385472008,3.5082784211384035,5.700000000000001,21.59549126090072,351.5426387279695,False,False,True,1542.921688759651,1542.4344912609006,1209.2071777020244
12,,206.0,1308.6806,941.49857,10.0,32.0,259.19709338967306,6.299999999999999,25.784412893597032,6.161996551838997,8447.858236162427,80.70986094225024,35.18865939972771,31.025225557522262,7.149659089578186,8443.395394469593,-5.869448888616888,9.810613157410287,6.139090185201682,23.500025884019927,261.6153242352353,False,False,True,1314.4650128935968,1312.18062588402,941.5237955575222
17,red,214.0,1922.5065,1282.2815,10.0,32.0,42506.89082501362,5.700000000000001,13.670998690482982,4.2562880665896285,9609.982596968028,12308.403333333332,35.57089678428956,26.604623437185403,4.337594273174233,8639.000000000002,1.1344944847027405,4.358581719023934,5.700000000000001,13.779874017857097,42756.23720320125,False,True,False,1916.177498690483,1916.286374017857,1277.8861234371855
11,red,214.0,2057.3242,842.27917,10.0,32.0,50684.21384581487,5.700000000000001,21.194915980397873,3.908625449885853,9233.21269933928,29912.95723167929,35.90160438837711,30.871726502215544,4.215049315275212,8886.761990024446,-2.110615422342554,4.344819538201826,5.700000000003246,20.920094822114716,50967.88226386464,False,True,False,2058.519115980398,2058.2442948221146,842.1508965022156
2,red,214.0,1862.5065,106.98111,10.0,32.0,32998.89993131527,5.700000000005841,15.034368944023042,6.069280464375576,8941.766859163017,15310.228856171607,36.39847287163254,28.373515657817087,2.9971490543478576,8682.510492065638,0.1,0.1,0.1,0.1,0.1,False,True,False,1857.540868944023,1842.6064999999999,104.35462565781708
4,red,214.0,1685.5574,197.11061,10.0,32.0,31901.49155037931,5.700000000000003,15.849074475669175,6.485535428459477,8906.079249122948,18162.45476709911,34.72611885208005,30.805169212037875,5.934527552155204,8587.082882612342,0.1,0.1,0.1,0.1,0.1,False,True,False,1681.406474475669,1665.6573999999998,196.91577921203788
18,red,214.0,1731.2165,1400.2663,10.0,32.0,38209.91055287975,5.700000000000001,19.65922995540899,4.627994991963779,9030.686169238155,26113.78229084114,34.68137521225893,32.86423821716343,4.99755843707912,8598.736327249893,-1.022854062283195,4.721335383899484,5.700000000000001,19.5620532461258,37965.96841824356,False,True,False,1730.875729955409,1730.7785532461257,1402.1305382171633
5,red,214.0,1659.7388,362.18996,10.0,32.0,29618.345634370962,5.700000000000339,16.898913989204985,6.236237582920835,8896.264074144397,18242.332176846317,36.607321500329306,29.743629584520242,3.587750148152306,8697.640026184781,0.1,0.1,0.1,0.1,0.1,False,True,False,1656.6377139892052,1639.8388,360.93358958452023
6,red,214.0,2088.7376,490.14393,10.0,32.0,34469.30906134586,5.700000000000001,23.836158734968258,4.43128953275293,8963.271990186893,17909.92798099598,36.24502667346681,20.98958009590279,3.80521062451673,8784.628548327808,-4.114227573350674,6.703131968030032,6.263639427008754,23.49996551769671,35706.47595955543,False,True,False,2092.573758734968,2092.2375655176966,480.1335100959028
9,red,214.0,1573.2428,736.99053,10.0,32.0,27094.7178460583,5.700000000000001,20.16144190398853,5.412670944949726,8773.779999395818,23084.716219734728,28.134835663098876,35.54269638454202,6.962822047805534,8762.724760910398,-1.6297723393425807,5.023598278652552,6.299999999937543,19.704443582299024,27329.120052966922,False,True,False,1573.4042419039886,1572.947243582299,741.5332263845421
10,red,214.0,1928.7066,783.23763,10.0,32.0,41207.47150633486,5.700000000000001,20.647145702431413,4.696177880107385,9171.431888485695,26975.662726243714,36.37167171696696,32.71027001144466,4.697950090170861,8777.819655029249,-1.6508114621422576,5.049562113731012,5.700000000000001,20.40369645816923,40945.9050266548,False,True,False,1929.3537457024313,1929.1102964581692,784.9479000114446
22,red,214.0,1747.9378,1697.7357,10.0,32.0,30345.168276720764,5.700000000000005,16.11633211829999,4.579574554819471,9063.69221227754,16611.612114180203,31.22338610705555,30.844018413065648,6.624859010297625,8838.869398899256,-0.3248885112859199,4.589773787106672,5.700000000000001,16.11753211965565,30335.318213357335,False,True,False,1744.0541321183,1744.0553321196555,1697.5797184130656
14,red,214.0,1969.9999,1097.5512,10.0,32.0,46801.861825069005,5.700000000000414,12.928531123161239,4.308609779857985,9189.648065473566,9851.543333333333,36.258100965063186,25.865601654842944,4.123048394471854,8529.733333333335,-0.11887718714932792,4.308596136688912,5.700000000000001,12.928537133685825,46801.93922647526,False,True,False,1962.9284311231613,1962.9284371336857,1092.416801654843
15,red,214.0,1782.7891,1161.7462,10.0,32.0,43522.66178867398,5.700000000000001,18.818137032888508,3.7966971940140013,9134.46292692046,26723.92333333333,36.38587096462204,28.583609053427082,3.6382201737422255,8722.497947174797,-1.7794850821583943,3.8438378504078807,5.700000000000001,18.54151209470051,43796.69894733773,False,True,False,1781.6072370328884,1781.3306120947004,1159.3298090534272
8,red,214.0,1894.0636,682.69728,10.0,32.0,55967.82291666666,6.299999999999993,28.625152521868856,13.721670425335075,10077.31054762279,22199.968248510046,35.88701529599446,27.998972250054305,5.400959097881034,8808.508900337067,-5.999999999999999,5.169969426366365,6.299999999994476,24.109635943949687,49304.62567335106,False,True,False,1902.6887525218688,1898.1732359439497,679.6962522500543
16,red,214.0,1907.9045,1211.6892,10.0,32.0,41611.08509000653,5.700000000001971,13.676904683184281,4.5864292680098835,9239.221238564165,11944.193333333338,35.127864079428406,26.808899766867363,4.912430618962456,9255.133333333335,-0.26885712477600476,4.592059382562835,5.70000000008329,13.678718855354612,41606.286963322505,False,True,False,1901.5814046831845,1901.5832188553547,1207.4980997668674
12,red,214.0,1664.3624,941.21567,10.0,32.0,40741.45203278147,5.700000000000372,29.408587754806632,5.519297421168455,8986.869767085633,1622.7634289927284,36.48760865827238,29.645860627812766,5.388004130564743,8626.458217156734,-5.999999999999999,5.5462680566955544,6.293501567053244,27.599091478069784,37425.79053707735,False,True,False,1673.7709877548066,1671.9614914780698,939.8615306278128
18,blue,203.0,1208.3024,1404.9083,10.0,32.0,209.59510241021283,6.299999999999999,13.38224010919638,5.6424115078420805,8449.058811299998,77.11666666666625,34.68368524721527,29.94381547411282,7.807109600992004,8438.178436726206,0.9612817777202413,5.271937926237267,6.299999999999999,13.886949601862316,218.9290685060972,True,False,False,1201.6846401091964,1202.1893496018624,1403.852115474113
18,,206.0,1373.3827,1404.9055,10.0,32.0,295.6455601263562,5.700000000000258,19.238840386219056,4.8627598883913,8449.9363675763,186.4988267543528,34.50913883861337,28.99770675131814,5.081451094247958,8458.966980017669,-0.6600576925096792,4.66866756107796,5.700000000000001,18.978222207755064,302.3638480963838,False,False,True,1372.621540386219,1372.3609222077553,1402.9032067513183
20,,206.0,1848.071,1571.292,10.0,32.0,342.6208366760943,5.700000000000001,21.140725116448436,3.3507593230559887,8561.71794819883,222.07267104639365,35.927785424997495,24.857088489561622,4.214726366260501,8479.235301158873,-5.999999999999999,7.148765093230893,6.299999999999997,21.89143163542607,489.45833324920613,False,False,True,1849.2117251164484,1849.962431635426,1565.1490884895616
21,,206.0,1852.813,1648.8874,10.0,32.0,557.1041666658135,6.299999999999983,23.31574628125805,8.830779917799248,8461.977675043261,187.61216484136423,36.34429421631699,24.539525651263535,3.429240074756855,8637.206478362072,-3.784613900403344,9.28619414303328,6.293076115848068,21.499986649007898,557.0153069583959,False,False,True,1856.1287462812581,1854.312986649008,1642.4269256512637
21,,206.0,1852.813,1648.8874,10.0,32.0,557.1041666658135,6.299999999999983,23.31574628125805,8.830779917799248,8461.977675043261,187.61216484136423,36.34429421631699,24.539525651263535,3.429240074756855,8637.206478362072,-3.784613900403344,9.28619414303328,6.293076115848068,21.499986649007898,557.0153069583959,False,False,True,1856.1287462812581,1854.312986649008,1642.4269256512637
