name,color,line,x,y,w,h,amp_x,lx,x0,fwhm_x,off_x,amp_y,ly,y0,fwhm_y,off_y,smearing,fwhm_x_unsmear,lx_unsmear,x0_unsmear,amp_x_unsmear,l203,l214,l206,X_IMAGE,X_IMAGE_unsmear,Y_IMAGE
13,red,214.0,2009.6661,1531.1928,10.0,20.0,3603.5243758074507,6.299999999989135,19.273481598433087,6.829028959845283,9278.318668676324,3411.74392071286,22.855094126522424,28.111812108990392,3.8948982553161953,9022.866764360146,-0.7906400079618562,7.373944099225842,5.700000000000001,19.0096775717526,3615.3344218237944,False,True,False,2008.939581598433,2008.6757775717524,1534.3046121089903
16,red,214.0,1909.1327,1308.1988,10.0,20.0,5432.428663247416,6.299999997503442,15.590440234752528,12.486193653402921,8961.300000000001,5360.217231372355,20.196682133002394,30.745841390949842,5.810958058590855,9386.505649920255,4.184714968922311,9.999999999999998,6.299999999999999,18.420852353636757,5968.6333333333305,False,True,False,1904.7231402347527,1907.5535523536369,1313.9446413909498
17,red,214.0,1901.3327,1288.9488,10.0,20.0,5866.330848253147,5.7000000000000375,17.478804161938626,6.713218538632927,9012.732009579362,5650.280067087755,25.399432872705063,32.837691591250135,11.051565739831657,8933.233333333335,-0.7702922352245791,6.257673748322682,6.29999999999722,17.19402638108688,5947.349999995344,False,True,False,1898.8115041619385,1898.5267263810867,1296.78649159125
18,red,214.0,1935.7727,1267.6388,10.0,20.0,4104.689132527973,6.299999999999997,17.60122692335191,7.450228936745283,8981.231914951088,3669.793010729586,22.595274351392476,29.285106809176987,3.488541108023487,9025.17706911414,-0.6808959773476743,7.32680557577873,6.299999999999966,17.363232249370913,4107.499999999674,False,True,False,1933.373926923352,1933.1359322493709,1271.923906809177
19,red,214.0,2002.2327,1249.9488,10.0,20.0,6126.982855357092,5.700000000000038,18.399429608771918,5.848383103776362,9001.329438920215,5358.904054342748,20.569815800956,28.971460084092314,5.961733428173651,8945.542991120084,-0.6632404628645252,5.750606614987579,5.700000000000001,18.193135010687854,6217.866666666664,False,True,False,2000.632129608772,2000.425835010688,1253.9202600840922
22,red,214.0,1873.8627,1118.5255,10.0,20.0,9136.033333321036,6.299999999999948,19.244368926602622,7.011159895980925,9019.0560180846,4879.387023300931,46.80841067153918,21.759286769303554,8.783295206162228,10237.533333333336,-1.2802126370189086,6.962929108338529,6.299999999999992,18.668997066790453,9136.033333333327,False,True,False,1873.1070689266026,1872.5316970667905,1115.2847867693035
23,red,214.0,1875.2827,1103.7555,10.0,20.0,9060.833333333332,6.299999999999999,18.676485987790457,7.151054475012679,9011.63090624888,7092.239728160243,41.32095252589076,32.073045864442115,10.265079243763463,8914.700000000003,-0.9421744847734678,7.11425639394627,6.299999999999657,18.34464084973134,9060.833333333332,False,True,False,1873.9591859877905,1873.6273408497314,1110.828545864442
24,red,214.0,1983.5027,1076.8055,10.0,20.0,6989.975643259526,5.700000000000001,20.043868346950372,5.842332128314765,8983.502810221094,5300.230906345321,20.520842255302608,25.644632557286073,5.536124768764191,8974.200321449116,-1.1282414523643671,5.416014696742561,6.149512568606681,19.542388079421766,7000.000000000001,False,True,False,1983.5465683469504,1983.0450880794217,1077.450132557286
25,red,214.0,1779.4927,1056.9655,10.0,20.0,8181.512539405537,6.139297799150034,18.074447341093652,6.528865581949407,8969.83588976261,6250.663034680696,20.839588901305465,25.029980698713885,5.872800171311771,8983.337390063063,-0.8775460109918898,6.319295933572898,6.2999999999645935,17.743509547992176,8212.81666666107,False,True,False,1777.5671473410937,1777.236209547992,1056.995480698714
26,red,214.0,1938.5361,1033.3047,10.0,20.0,5420.458758598207,5.700000000000153,22.33085910096821,6.03686418022191,8970.375354422806,4358.760374376365,20.216053925417754,29.931717268273086,5.352365999641402,8993.695761174,-2.015891229966048,6.266087885922431,6.254598414921761,21.500024446992565,5449.780918810129,False,True,False,1940.8669591009682,1940.0361244469925,1038.236417268273
27,red,214.0,1909.796,1007.2848,10.0,20.0,6434.583333333328,5.700000000125266,17.852837940493835,5.931751444525272,8993.788935947156,5056.803164300414,26.849960216680493,31.13280469763472,5.624673144126191,8974.70183465738,-0.5740819932983935,5.637336785843756,6.048161951116756,17.700958375034748,6434.583333333331,False,True,False,1907.6488379404939,1907.4969583750349,1013.4176046976347
29,red,214.0,1944.9561,975.22472,10.0,20.0,5448.265480103743,5.700000000000002,21.704765838732488,5.801996596973349,8954.340535483001,4266.265945706782,19.753766461046627,28.61460118158654,5.275051193081963,9024.225012640893,-1.588099140114917,5.7160326201212355,6.2999999999971905,21.017302110888696,5506.116666666633,False,True,False,1946.6608658387327,1945.9734021108889,978.8393211815866
30,red,214.0,1674.5727,942.38862,10.0,20.0,7150.122101830982,6.299999999999999,18.283363100413915,6.960365847504243,8958.74390342942,5995.115698256801,20.345387990123324,26.620273937654847,6.401544191248011,9009.251813172696,-1.0189735655407657,6.828539551219307,6.299999999999996,17.84529941949135,7212.749999999995,False,True,False,1672.8560631004138,1672.4179994194913,944.0088939376548
31,red,214.0,1944.2361,932.97464,10.0,20.0,5837.429227979489,5.700000000000021,21.52136995477129,5.808780981713142,8954.409746788806,4545.0207882373015,20.261005409768618,27.99527351116058,5.375511060969865,8958.248736098925,-1.5294206592159325,5.666512418240474,6.2999999999955945,20.842839006630555,5901.899999999923,False,True,False,1945.7574699547713,1945.0789390066307,935.9699135111606
32,red,214.0,1965.4961,897.91469,10.0,20.0,5695.460564008655,5.700000000000001,21.251393769062517,5.405958949605401,8951.561799075218,4241.9257962928705,20.279354475513422,27.445322207309175,5.145883258785621,8954.894298239924,-1.387655707969922,4.883138769506223,6.299999999999899,20.586272386223406,5706.28333333333,False,True,False,1966.7474937690627,1966.0823723862234,900.3600122073092
33,red,214.0,2036.2261,871.31468,10.0,20.0,5321.237766546588,5.700000000000317,20.67378536143359,5.868792488301726,8960.6166588096,4290.690772683154,20.64650482425458,27.95474806457336,4.938352012623897,8971.89371053585,-1.1296174263151364,5.527559675759549,6.29999999968657,20.196700945862084,5327.616666666456,False,True,False,2036.8998853614337,2036.4228009458623,874.2694280645733
34,red,214.0,1989.9361,862.00471,10.0,20.0,5368.913937588029,5.700000000000001,20.127099174955255,5.736865216118251,8946.050368795246,4239.461700878052,20.47535295100969,27.27426646110898,4.90721870011447,8955.613835014165,-1.0127720221655196,5.640375334794033,5.700000000000966,19.691615795369703,5425.883333333332,False,True,False,1990.0631991749551,1989.6277157953696,864.278976461109
36,red,214.0,1895.0234,746.32936,10.0,20.0,5462.25283393729,5.847596766301406,20.528995189313573,6.198885948287582,8955.321499644797,4177.057764785789,20.632234409525,25.581714691301954,4.909633495158933,8957.016531527948,-1.2615986457934045,5.945130798082069,6.299999999999999,19.95452367690082,5529.749999999999,False,True,False,1895.5523951893135,1894.977923676901,746.9110746913019
37,red,214.0,1915.4734,712.80936,10.0,20.0,5469.0703290645,5.700000000000001,20.333344619060917,6.355293471496597,8943.718881492763,4121.668042983232,20.637676292289157,24.64822482355894,4.77246941392656,8959.447406583577,-1.2702304532287798,6.1070769374965685,6.058542547562238,19.737541161426662,5549.766666666667,False,True,False,1915.806744619061,1915.2109411614267,712.4575848235589
38,red,214.0,1850.6934,692.81936,10.0,20.0,5130.559281665618,5.700000000000126,19.13352562762466,6.350584005972603,8949.974922459884,3899.613499166854,20.658438068850995,25.1559469424045,4.653286503893815,8954.916534236967,-0.9871481496610376,5.937457721162279,6.116763760314249,18.691979141323376,5178.966666666664,False,True,False,1849.8269256276249,1849.3853791413235,692.9753069424045
40,red,214.0,2034.7334,601.18936,10.0,20.0,4230.281283474993,5.700000000000001,18.690384953445296,5.985952272739348,8938.936253434507,3179.5188132655967,20.560066875091554,23.13180031974847,4.492298850121956,8931.310838976036,-0.615783762911865,5.8887632126101295,5.703036815642538,18.499978555266946,4225.178139068462,False,True,False,2033.4237849534454,2033.233378555267,599.3211603197484
43,red,214.0,2070.9234,552.47936,10.0,20.0,1784.610332894676,5.700000000038528,17.6469813486625,6.251110674055355,8912.421433897314,2883.3085331947877,20.837067536349267,12.062439158193554,4.422008986363562,8946.996088382162,0.547583136672024,5.917921820422264,6.17384901765271,17.814235432393502,1790.5333333333326,False,True,False,2068.5703813486625,2068.7376354323937,539.5417991581936
46,red,214.0,1735.8762,463.36871,10.0,20.0,5075.749999995413,6.299999998585707,20.26408776101091,6.286878479857167,8940.66320593613,4034.6255916084706,20.223265202872764,23.15461777238077,4.338137543963766,8939.293188404752,-1.239731114039171,6.328016476636414,6.299999999999999,19.68314715726424,5075.749999999997,False,True,False,1736.1402877610108,1735.5593471572643,461.5233277723808
51,red,214.0,2068.9495,313.25871,10.0,20.0,2533.38333333219,6.299999999999999,21.666647812703136,6.652974588500264,8912.51127927236,2132.7919305582027,21.213025578837094,28.99214869609777,3.780126752881042,8909.632604417977,-1.8280227914503822,7.28931279415506,6.299999999992129,20.85066451272465,2533.383333333329,False,True,False,2070.6161478127033,2069.8001645127247,317.2508586960978
52,red,214.0,1743.6562,292.07246,10.0,20.0,3022.183333333334,6.299999999999999,18.169514916805888,7.314283462061178,8919.375442803996,3087.7145227352053,16.507571690131385,27.797692666103895,6.750988065391108,8900.446704139482,-0.869343762370131,7.193398454066972,6.299999999999998,17.77891653049351,3022.183333333334,False,True,False,1741.8257149168057,1741.4351165304934,294.8701526661039
53,red,214.0,1884.4695,249.40205,10.0,20.0,2625.0999999971937,6.299999999974705,19.542457325889124,7.181164653087436,8919.113900195138,2427.9411853146585,21.321958316408608,28.541018143849538,3.5819520817676107,8914.320118362506,-1.0889906294427074,7.206750417859922,6.299999999999999,19.03440358273728,2625.099999999998,False,True,False,1884.011957325889,1883.5039035827372,252.94306814384953
58,red,214.0,1698.5121,194.25738,10.991907,40.836,2730.5851261942466,6.2957872011756555,18.21672889630842,6.576452095392208,8922.711118130821,2134.17020781501,34.67810427709387,34.88193829913018,3.7898607844773937,8918.376764240096,0.7147610707412527,6.443254211089977,6.299999999284515,18.49992275894248,2740.858121304707,False,True,False,1696.2328753963084,1696.5160692589423,193.7213182991302
Blank3,red,214.0,2019.2934,671.56936,10.0,20.0,3029.242918908979,5.744240582690458,19.746575552104638,6.517669786860825,8927.64612671958,3537.3773207998415,0.1799552143993785,19.543241289735125,11.937424653347422,9023.2128621286,-0.9994657471179855,6.450451039876155,5.700000000024085,19.29685159816189,3072.6999999999966,False,True,False,2019.0399755521046,2018.590251598162,666.112601289735
OVI1,red,214.0,1717.7594,1913.5995,10.0,20.0,4020.7333333333313,6.299999999997687,21.30853657619095,9.857341691495005,8937.733349617332,4219.793983596208,19.07126220087322,27.346634049149017,6.730762956123255,8911.672941267017,-2.6268575721017644,9.999999999999998,6.299999999999999,20.050580916578753,4020.7333333333313,False,True,False,1719.067936576191,1717.8099809165788,1915.9461340491491
QSO3,red,214.0,1995.8861,1549.8328,10.0,20.0,6110.227243202123,6.299999999999691,19.644362911178668,5.694380893302516,9493.767147462928,5168.359156276937,22.18970943795877,24.263680985726044,6.480204610468796,9002.056806763361,-1.9640218106687135,4.966818492332977,6.299999999999999,18.55739493742103,6650.233333333336,False,True,False,1995.5304629111786,1994.443494937421,1549.096480985726
2,yellow,206.0,1643.6626,1941.2416,10.0,20.0,133.1971860996732,6.299999998992685,20.8540238203219,7.047012948993529,8893.688407531245,110.89865932066807,19.429743263754663,24.635810904588258,5.840221047906682,8890.495981775533,-1.9886548175627536,6.466779933915381,6.299999999649536,19.644887815573394,144.88333333333495,False,False,True,1644.516623820322,1643.3074878155735,1940.8774109045883
3,yellow,206.0,1503.776,1894.9516,10.0,20.0,111.26090357963209,5.700000022703064,19.664355102207487,7.416736889182859,8887.757572457562,101.59644919902775,19.521400981036113,26.994606941819473,6.547312759122936,8887.51166993186,-2.12365620558486,6.287937066325977,5.700000000000811,18.282339432333885,127.85026574802723,False,False,True,1503.4403551022076,1502.058339432334,1896.9462069418196
5,yellow,206.0,1474.7126,1794.6216,10.0,20.0,139.2680103576364,6.299999999999963,16.8416645293727,8.094760026758347,8888.255805191055,110.27638619369792,20.67636719959724,26.78970496038331,6.1747537418655405,8888.21369756375,-0.7463828273970733,8.022846208935416,6.297651498731402,16.500073983210754,136.62517821760784,False,False,True,1471.5542645293729,1471.2126739832108,1796.4113049603832
6,yellow,206.0,1506.026,1777.2682,10.0,20.0,144.30207486897189,6.299999999985889,19.12507144960759,7.383557938498084,8887.040065264664,123.69981128651695,20.288844586481662,26.360665458089,5.860905391438731,8888.519977842674,-1.5914594972121783,6.782047874920623,6.299999999965107,18.130385475855515,152.93333333332978,False,False,True,1505.1510714496076,1504.1563854758556,1778.628865458089
7,yellow,206.0,1612.4526,1708.2349,10.0,20.0,144.7797539699608,6.2999999999991365,18.34501020592456,6.009473016680697,8891.201222671527,117.98645859375084,20.365050883020192,26.414388309816832,5.276201819444714,8888.544279210852,-1.387250168472652,5.328605742775489,6.299983308563336,17.500019144992777,154.0770385843246,False,False,True,1610.7976102059247,1609.952619144993,1709.6492883098167
8,yellow,206.0,1592.8126,1679.4082,10.0,20.0,163.0644552394081,6.299999994019786,19.0279164239867,6.48447016635773,8889.679572863448,130.2397619189059,20.88852572710047,26.352829147734617,5.157665770843511,8890.86752799081,-1.3019777000779342,6.309849953277018,5.700000000228661,18.259227798458774,172.8822056504755,False,False,True,1591.8405164239866,1591.0718277984588,1680.7610291477347
9,yellow,206.0,1619.6126,1660.2682,10.0,20.0,152.1616727003142,5.700000000780397,19.212059386624386,6.142372150325965,8888.969827607983,113.25616774379546,19.373213730646157,25.168719247048298,4.713005129281822,8893.16588264728,-1.4318108530052216,5.458726420805022,5.700000079738309,18.347314089319333,163.91666666658674,False,False,True,1618.8246593866243,1617.9599140893192,1660.4369192470483
10,yellow,206.0,1432.596,1627.9782,10.0,20.0,155.63384657844915,6.299999999999757,16.611814662021864,7.1060251916710415,8891.061213109146,116.04982860550365,20.43398551904456,25.43356409439224,5.875192412512244,8886.67014543144,-0.11285303117886587,7.108229222644227,6.299999997505249,16.615097641421972,155.30746279840574,False,False,True,1429.207814662022,1429.211097641422,1628.4117640943923
11,yellow,206.0,1623.8826,1607.8582,10.0,20.0,167.76660539256756,5.700000000203144,18.178722841047467,5.963526435864006,8889.103183937434,119.37452978606217,21.051840462204726,24.26316860216157,5.907419710341342,8890.486697369848,-1.107489066294203,5.456938044352093,5.783105260818689,17.560796939023238,175.0293947963239,False,False,True,1622.0613228410473,1621.4433969390232,1607.1213686021615
12,yellow,206.0,1449.346,1583.4282,10.0,20.0,158.9804686733663,6.299999999999975,15.962470861214362,7.2367445850008405,8887.640355563619,94.45333333333275,42.666299468138675,37.11804917815851,6.0937001982000165,8889.166909650756,-1.38919725170803,6.659366805093901,6.299999999999999,15.100001984244676,168.36666666664397,False,False,True,1445.3084708612143,1444.4460019842447,1595.5462491781586
13,yellow,206.0,1652.196,1534.0782,10.0,20.0,134.22627789005733,6.032852610473242,19.50403410795284,2.9705054791481924,8935.182889384749,134.5845729319609,20.77379776534418,25.894585239907222,4.430500365836773,8894.152010545038,-0.0026337286984449773,3.024774539199567,6.016472564000385,19.506623162755776,134.52564013946358,False,False,True,1651.7000341079527,1651.7026231627558,1534.9727852399071
16,yellow,206.0,1551.6626,1311.0842,10.0,20.0,148.81837106526706,5.700000000000001,15.337255308621017,9.448273276653616,8888.932245867607,111.38781695511794,21.043448425167437,28.976901980899683,5.899845229761806,8892.247059166795,3.383800959973932,7.237417136112173,5.7000000000042785,17.573412387961515,178.68333333333428,False,False,True,1546.9998553086211,1549.2360123879616,1315.0611019808996
17,yellow,206.0,1543.8626,1291.8342,10.0,20.0,165.70042003595978,6.299999999999963,16.293754947723684,5.828142788078311,8888.849534372801,106.03095592200181,32.906346933558524,33.900753111373234,5.09393547932105,8889.443449294216,0.020575348885211897,5.82828037162593,6.299999980929337,16.293767009244252,165.69579539068096,False,False,True,1540.1563549477237,1540.1563670092441,1300.7349531113732
18,yellow,206.0,1578.3026,1270.5242,10.0,20.0,178.0457168253065,6.299999999999999,17.113090173454022,5.750212173523495,8890.02780162635,133.1078150995993,21.02637353426081,27.23234366471778,5.808851097087906,8886.167894951985,-1.0963579914854464,5.301288588707967,6.295168497439793,16.500108800438458,184.27581273556436,False,False,True,1575.415690173454,1574.8027088004385,1272.7565436647178
19,yellow,206.0,1644.7626,1252.8342,10.0,20.0,160.44710280698607,6.299999999999999,17.056409189212804,4.878360742923519,8892.195537920556,105.69852853992862,21.17759749399367,26.85683683770201,3.6638666466367504,8892.261182137205,-0.08253479745317562,4.880618565909338,6.299999999284615,17.056666416647438,160.41506613984475,False,False,True,1641.819009189213,1641.8192664166475,1254.691036837702
22,yellow,206.0,1516.3926,1121.4109,10.0,20.0,226.19316840546185,6.299999999999997,18.76921713221714,6.476892699147252,8886.384924364547,128.43210843480284,48.50201561437639,20.258579944043902,9.59144005719489,8904.866666666669,-0.9505775578442794,6.229971847876767,6.299999991300472,18.283431387380777,229.2999999859871,False,False,True,1515.161817132217,1514.6760313873806,1116.669479944044
23,yellow,206.0,1517.8126,1106.6409,10.0,20.0,228.13964382830434,6.299999999999999,17.162357381504027,6.8338859692902245,8887.99934149831,138.6697223751907,42.174408925474395,29.444053808838895,6.065746376409652,8895.766050863986,0.012117096333948307,6.834979013046651,6.299999240771196,17.16245166438454,228.05026247485034,False,False,True,1514.974957381504,1514.9750516643844,1111.084953808839
24,yellow,206.0,1626.0326,1079.6909,10.0,20.0,177.66714749562047,6.299999999991696,19.61266291500859,4.655315919414635,8889.285810566274,131.1219873233112,19.74027557880687,23.91407957784418,5.371982585514897,8889.806156035125,-1.3380617931477328,4.165376279171136,5.984889973375311,18.830449116368648,195.0160480255855,False,False,True,1625.6452629150085,1624.8630491163688,1078.6049795778442
25,yellow,206.0,1422.0226,1059.8509,10.0,20.0,184.00081228239492,5.70000000008814,16.45862098346004,6.815232548603979,8888.453290659463,118.89351652945656,21.475531005998196,22.73345404824577,5.8567895367831655,8892.715704468874,-0.11556031619113505,6.742905207184053,6.150051815986301,16.499990092553325,168.4435610669897,False,False,True,1418.4812209834602,1418.5225900925534,1057.5843540482456
26,yellow,206.0,1581.066,1036.1901,10.0,20.0,161.39916023452076,5.700000000000007,21.945094861668238,5.621284754661318,8888.507504476993,117.81793873219503,19.88365744710198,27.61264691919957,5.4460819859510226,8887.063231164819,-1.9131426032520717,4.83772654154676,5.7000000000222295,20.841926502715836,182.8333333332862,False,False,True,1583.0110948616682,1581.9079265027158,1038.8027469191995
27,yellow,206.0,1552.3259,1010.1702,10.0,20.0,183.15508584854035,5.700000000038051,17.447186775602272,5.468772405588524,8887.496766418373,122.8519695670736,27.074801914878496,29.124647662319738,5.1759897561574055,8888.158092245034,-1.0052358425407848,5.064011871704967,5.700000136017619,16.91471175478168,193.6999999050181,False,False,True,1549.7730867756022,1549.2406117547816,1014.2948476623197
29,yellow,206.0,1587.486,978.11013,10.0,20.0,162.92958425808868,5.7000000000000535,21.317731650292338,5.082456499713954,8890.16035706995,115.08303704157208,19.462312180355582,26.327075658866036,4.699381409742196,8889.962958280354,-1.4442204145278588,4.441928488690064,5.700000000000009,20.50122797447608,176.57138184343472,False,False,True,1588.8037316502925,1587.9872279744761,979.4372056588661
30,yellow,206.0,1317.1026,945.27403,10.0,20.0,150.36049313677248,6.299999999924502,17.65102844860209,7.5642857062420585,8888.09941746908,126.54949887544988,20.107423403927687,24.210351208973368,7.628515594666056,8887.160995339951,-1.0607807363441153,7.300244047972292,6.299999999998936,17.062993162815467,152.70000000000056,False,False,True,1314.753628448602,1314.1655931628154,944.4843812089734
31,yellow,206.0,1586.766,935.86005,10.0,20.0,162.92242332115543,6.299999999999896,20.157333207590646,4.321524445924299,8888.942504158626,115.5023683435318,19.941704499721812,25.77111668924853,4.86703173337327,8891.024973103296,-1.063253731306702,4.030996180971666,6.07782819969161,19.58888875847452,170.9936163906751,False,False,True,1586.9233332075908,1586.3548887584745,936.6311666892485
32,yellow,206.0,1608.026,900.8001,10.0,20.0,152.76869830109737,6.299999999998952,19.775202388301327,4.09789112422902,8890.196971521365,111.64310697758833,19.848377898579862,25.476983918671987,4.711690087944991,8887.272582685693,-1.2061453024026219,3.2218192632765374,6.299999999999999,19.10238142691945,160.01666666666458,False,False,True,1607.8012023883014,1607.1283814269195,901.277083918672
33,yellow,206.0,1678.756,874.20009,10.0,20.0,127.12074015889154,6.299999999985283,16.645338715595287,11.172363363985225,8907.46858599955,110.53706244651832,20.513583717005492,25.804632869376373,5.156993828569762,8908.225628068963,5.817992583732732,6.78791118015073,6.298602119197094,20.499986849754393,165.6833299211067,False,False,True,1675.4013387155953,1679.2559868497544,875.0047228693765
34,yellow,206.0,1632.466,864.89012,10.0,20.0,158.63512614231763,5.700000000001864,19.666885420840583,4.8852951021272,8890.213154744346,113.2185930504607,20.138229461903258,25.04336261230558,4.584932663918924,8888.852215259261,-1.585302884770793,3.8718232236697556,5.700000000142406,18.717863048531974,177.5666666666675,False,False,True,1632.1328854208405,1631.183863048532,864.9334826123056
36,yellow,206.0,1537.5533,749.21477,10.0,20.0,140.68065446638104,5.700000000000246,19.001179722459064,5.734917643006372,8887.194508169563,98.75820598029468,21.262000160628943,23.714863576631988,4.372796860276767,8889.955392845237,-1.2834967410967717,5.1463974705423485,5.700000000265232,18.255082837818573,148.7666666666664,False,False,True,1536.554479722459,1535.8083828378185,747.929633576632
37,yellow,206.0,1558.0033,715.69477,10.0,20.0,129.85576275435056,5.7000000000100295,18.803940979688974,5.455339737775614,8888.132179731327,94.29126455443345,20.495403010280384,22.564506428603572,3.970336050555921,8889.113250524839,-0.027499448352563988,5.478479722221184,5.700000001144339,18.81004635226344,129.49079128609017,False,False,True,1556.8072409796891,1556.8133463522636,713.2592764286035
38,yellow,206.0,1493.2233,695.70477,10.0,20.0,133.69187472885278,5.785332522776211,18.606757150930218,5.981486731425021,8887.099384102166,90.20666666666676,36.610106332913595,15.862643962357714,4.684792084798069,8883.747396951945,-1.2077098250388054,5.5197706381471985,5.700000000086274,17.909910463624286,142.633333333335,False,False,True,1491.8300571509303,1491.1332104636244,686.5674139623578
40,yellow,206.0,1677.2633,604.07477,10.0,20.0,142.122175207981,6.2999999999388425,15.522505530679771,8.341969214125449,8899.537631923264,80.023385680581,19.911395545721057,20.744490584654383,4.569136157035774,8919.455108893691,-0.011433600350338136,8.43683626959089,6.299999990106829,15.535887504622016,141.6047665537249,False,False,True,1672.78580553068,1672.799187504622,599.8192605846543
43,yellow,206.0,1712.62,541.1981,10.0,20.0,95.40595433504332,6.29999999999951,16.88447103166136,3.4164912104618286,8903.093436536601,62.386130066608146,21.049602168016996,23.86667265472975,3.476311275163151,8893.83260229228,0.02798589729975931,3.415989432795127,6.299999614823092,16.88441850605074,95.3923046007486,False,False,True,1709.5044710316613,1709.5044185060506,540.0647726547297
46,yellow,206.0,1378.4061,466.25412,10.0,20.0,111.40574215528974,6.299999999999208,19.341745955965884,6.170042553110013,8890.020269565013,96.20770368969167,20.391345127684666,21.23877990354432,3.9270404470943694,8889.61857681079,-1.7079380656707006,5.206332408287337,6.299999999999107,18.267042112224086,124.03849334491724,False,False,True,1377.7478459559659,1376.673142112224,462.4928999035443
51,yellow,206.0,1711.4794,316.14412,10.0,20.0,65.80124312427263,5.700000000000001,20.95538680683431,3.644498545043679,8907.127548547654,52.41640813963097,21.402661237996583,26.68138265305186,3.6987883565457125,8895.84432079849,-0.2984929209341122,3.869209297531034,5.700000000000788,20.960891686658442,65.63933058116808,False,False,True,1712.4347868068342,1712.4402916866584,317.82550265305184
52,yellow,206.0,1386.1861,294.95787,10.0,20.0,88.0982689977032,5.70000000001275,17.295878413676498,7.5592151893731945,8891.389499181503,72.76039085531953,19.581451712142286,24.336053739736492,4.837258989633078,8886.467510524371,-1.9602287805424818,6.527457927104284,5.700000000000221,16.00716427355848,99.78191515061569,False,False,True,1383.4819784136764,1382.1932642735583,294.2939237397365
