MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,OTYPE,Z_VALUE,FLUX_V,FLUX_g,FLUX_r,BIBLIO,OTYPE_2,RA_2_A_ICRS_J2000_2000_d,DEC_2_D_ICRS_J2000_2000_d,SCRIPT_NUMBER_ID,Z,url,symbol,coord_x,coord_y,x_mm,y_mm,nuv_mag,slit_width,slit_length,yline_mm,NUV_ned,FUV_ned,spectra
LEDA 1251068,11.440977061205,3.3795698657864,14,14,1.7218999862670898,0.9340000152587891,90,C,O,2020yCat.1350....0G,Galaxy,0.062375,,17.317079544067383,16.418649673461914,2018MNRAS.474.1873W|2003A&A...412...45P,Galaxy,11.440977061205,3.3795698657864,1,0.062375,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.4409771d3.3795699d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.06</a>,circle,-18.426983994118043,-6.232610572163196,-18.196711751489953,-6.154724944523986,0,0.075,0.24,-8.10733558541298,20.9547,99.9,None
WiggleZ R01J004732820+03400875,11.886787,3.669068,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.7659,,21.8799991607666,21.450000762939453,2018MNRAS.474.4151D,Galaxy,11.886787,3.669068,1,0.7659,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.8867870d3.6690680d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.77</a>,circle,-8.18356022831476,13.901449801800878,-8.095696193120364,13.752194778246162,0,0.075,0.24,19.00550705691746,22.8833,99.9,None
LAMOST J004830.59+031420.4,12.12746,3.239,7,7,,,0,D,O,2018MNRAS.474.1873W,Galaxy,0.09774,,18.116220474243164,17.683269500732422,2018MNRAS.474.1873W,Galaxy,12.12746,3.239,1,0.09774,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12.1274600d3.2390000d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.10</a>,circle,9.82150036039167,3.165863307811561,9.738542463714687,3.139122651949852,0,0.075,0.24,5.274096994356741,19.8932,20.0615,None
WiggleZ R01J004714142+03414595,11.8089625,3.696068,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.62171,,21.93000030517578,21.059999465942383,2018MNRAS.474.4151D,Galaxy,11.8089625,3.696068,1,0.62171,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.8089625d3.6960680d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.62</a>,circle,-11.620238701826091,13.24420295520235,-11.48678610678084,13.092099947765853,0,0.075,0.24,7.730747031168092,23.5133,99.9,None
SDSS J004639.65+025826.2,11.66518255786,2.97396227079,14,14,0.21729999780654907,0.12290000170469284,90,A,O,2020yCat.1350....0G,QSO,1.046732,,18.673599243164062,18.422000885009766,2020ApJS..249...17R|2020ApJS..250....8L|2018A&A...613A..51P,QSO,11.66518255786,2.97396227079,1,1.046732,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.6651826d2.9739623d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             1.05</a>,circle,-1.5502260129781478,-16.42294885172872,-1.5333071477588052,-16.243711981878523,0,0.075,0.24,-12.85794608751891,19.1139,99.9,None
WiggleZ R01J004531834+03181992,11.3826805,3.305506,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.61887,,21.84000015258789,20.969999313354492,2018MNRAS.474.4151D,Galaxy,11.3826805,3.305506,1,0.61887,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.3826805d3.3055060d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.62</a>,circle,-18.99785897611717,-10.200160186283476,-18.73596725077565,-10.05954762813659,0,0.075,0.24,-15.629969475690482,22.4576,99.9,None
LAMOST J004624.86+025836.7,11.60361,2.97688,7,7,,,0,D,O,2018MNRAS.474.1873W,Galaxy,0.092969,,18.318649291992188,17.806570053100586,2018MNRAS.474.1873W,Galaxy,11.60361,2.97688,1,0.092969,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.6036100d2.9768800d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.09</a>,circle,-3.8786844203330277,-17.623213395267875,-3.833262739107127,-17.416835176710162,0,0.075,0.24,-15.833306273446631,20.1127,20.6217,None
WiggleZ R01J004544454+03333548,11.43526,3.559827,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.93496,,21.200000762939453,21.06999969482422,2018MNRAS.474.4151D,Galaxy,11.43526,3.559827,1,0.93496,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.4352600d3.5598270d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.93</a>,circle,-22.46976639463159,0.2909391296087094,-22.146627297774472,0.28675511603549236,0,0.075,0.24,-3.324690614472038,21.7481,99.9,None
WiggleZ R01J004531188+03111709,11.379988,3.188053,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.6712,,20.75,20.139999389648438,2018MNRAS.474.4151D,Galaxy,11.379988,3.188053,1,0.6712,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.3799880d3.1880530d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.67</a>,circle,-16.60006598780337,-14.587151900015769,-16.365448936179817,-14.380984371954066,0,0.075,0.24,-16.099090319179012,22.6244,99.9,None
UCAC4 466-001059,12.12388167265,3.09864621295,14,14,0.02319999970495701,0.013399999588727951,90,A,O,2020yCat.1350....0G,Star,-3.1e-05,11.357999801635742,11.888999938964844,11.013999938964844,2019AJ....158..227G,Star,12.12388167265,3.09864621295,1,-3.1e-05,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12.1238817d3.0986462d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             -0.00</a>,circle,12.677359459231056,-2.081888645595961,12.559217608181518,-2.0624872726948693,0,0.075,0.24,0.0,19.7863,99.9,None
WiggleZ R01J004542202+03335993,11.4258775,3.56662,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.59487,,21.549999237060547,20.690000534057617,2018MNRAS.474.4151D,Galaxy,11.4258775,3.56662,1,0.59487,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.4258775d3.5666200d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.59</a>,circle,-22.959413121801745,0.3422711911175753,-22.621617708652686,0.33723545097041996,0,0.075,0.24,-6.999966094804269,22.5083,99.9,None
LEDA 1247643,12.19592822507,3.22072694273,14,14,7.456699848175049,3.1456000804901123,90,C,O,2020yCat.1350....0G,Galaxy,0.10796,,17.506999969482422,16.577999114990234,2019ApJS..244....3D|2003A&A...412...45P,Galaxy,12.19592822507,3.22072694273,1,0.10796,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12.1959282d3.2207269d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.11</a>,circle,12.729339309586496,3.9477226759097803,12.608329339167428,3.910194113537752,0,0.075,0.24,7.226424458469284,20.4097,99.9,None
LAMOST J004719.96+025354.0,11.83318,2.89834,7,7,,,0,D,O,2018MNRAS.474.1873W,Galaxy,0.106668,,18.599090576171875,17.683439254760742,2018MNRAS.474.1873W,Galaxy,11.83318,2.89834,1,0.106668,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.8331800d2.8983400d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.11</a>,circle,6.2419811213358205,-15.641101762765016,6.172789284850344,-15.467721463372131,0,0.075,0.24,-12.30082406905331,99.9,99.9,None
WiggleZ R01J004520637+03191641,11.336026,3.321198,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.64508,,21.979999542236328,21.1200008392334,2018MNRAS.474.4151D,Galaxy,11.336026,3.321198,1,0.64508,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.3360260d3.3211980d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.65</a>,circle,-21.048559815247703,-10.611829539889811,-20.729978314735906,-10.451213677917893,0,0.075,0.24,-14.09216486337314,23.4215,99.9,None
WiggleZ R01J004825066+03374111,12.104479,3.628057,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.69689,,21.549999237060547,20.850000381469727,2018MNRAS.474.4151D,Galaxy,12.104479,3.628057,1,0.69689,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12.1044790d3.6280570d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.70</a>,circle,0.6950193739454553,17.013542154369123,0.6872495505058387,16.82334282528927,0,0.075,0.24,16.99642731336817,22.5387,99.9,None
LAMOST J004613.04+025552.3,11.55437,2.93121,7,7,,,0,D,O,2018MNRAS.474.1873W,Galaxy,0.107466,,18.810569763183594,18.039400100708008,2018MNRAS.474.1873W,Galaxy,11.55437,2.93121,1,0.107466,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.5543700d2.9312100d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.11</a>,circle,-4.720024322149622,-20.352445538552423,-4.656957375350018,-20.080504863586334,0,0.075,0.24,-16.821372411536135,22.4027,22.4991,None
WiggleZ R01J004628226+03454271,11.6176435,3.761836,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.70726,,21.8700008392334,21.049999237060547,2018MNRAS.474.4151D,Galaxy,11.6176435,3.761836,1,0.70726,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.6176435d3.7618360d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.71</a>,circle,-20.055902697927483,11.607550609903084,-19.757922725286374,11.435091774952381,0,0.075,0.24,12.371572324304173,23.5694,99.9,None
WiggleZ R01J004637125+03464553,11.6547265,3.779285,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.60088,,21.389999389648438,20.510000228881836,2018MNRAS.474.4151D,Galaxy,11.6547265,3.779285,1,0.60088,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.6547265d3.7792850d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.60</a>,circle,-19.063090330366993,13.037667540840092,-18.780880557964515,12.84465805887281,0,0.075,0.24,5.949887595860922,23.5086,99.9,None
