MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,OTYPE,Z_VALUE,FLUX_V,FLUX_g,FLUX_r,BIBLIO,OTYPE_2,RA_2_A_ICRS_J2000_2000_d,DEC_2_D_ICRS_J2000_2000_d,SCRIPT_NUMBER_ID,Z,url,coord_x,coord_y,x_mm,y_mm,nuv_mag,slit_width,slit_length,yline_mm,em_line,wave,NUV_ned,FUV_ned
SDSS J182139.99+642427.6,275.416645,64.40769,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.30153,,21.482999801635742,19.981000900268555,2018MNRAS.480.1187B,Galaxy,275.416645,64.40769,1,0.30153,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.4166450d64.4076900d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,-1.31873561628531,2.7367117287327125,-1.3095097962727458,2.717565806287179,0,0.075,0.24,0.09675702197078495,1549.5,2016.720735,99.9,99.9
SDSS J182117.89+642118.8,275.324567,64.355236,7,7,39.0,34.0,90,C,O,2015ApJS..219...12A,Galaxy,0.29826,,19.648000717163086,18.922000885009766,2018ApJS..237...11K|2018MNRAS.480.1187B,Galaxy,275.324567,64.355236,1,0.29826,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.3245670d64.3552360d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,-3.017017422564815,0.5077691350152342,-2.995904554248361,0.504215803568569,0,0.075,0.24,-2.423420841640239,1549.5,2011.6538699999999,99.9,99.9
SDSS J182237.74+642057.0,275.657267,64.34919,7,7,25.0,19.0,90,C,O,2015ApJS..219...12A,Galaxy,0.11154,,19.881999969482422,19.35300064086914,2018ApJS..237...11K,Galaxy,275.657267,64.34919,1,0.11154,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.6572670d64.3491900d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.11</a>,3.110866726783199,0.2507370803589295,3.089079416726486,0.24898101460867994,0,0.075,0.24,3.9789977087611685,1908.7,2121.596398,22.2345,99.9
SDSS J182140.01+642442.5,275.416739,64.411807,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.2958,,21.381999969482422,19.697999954223633,2018MNRAS.480.1187B,Galaxy,275.416739,64.411807,1,0.2958,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.4167390d64.4118070d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,-1.3168102789627247,2.911901417396388,-1.307578535118934,2.891486989886793,0,0.075,0.24,-0.2669742846172025,1549.5,2007.8421,99.9,99.9
SDSS J182120.04+642256.7,275.33352583,64.38243025,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.29216,,20.18400001525879,18.98900032043457,2018MNRAS.480.1187B|1998ApJ...508..200T,Galaxy,275.33352583,64.38243025,1,0.29216,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.3335258d64.3824302d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.29</a>,-2.8492071085926245,1.6645552223059776,-2.8292034234212307,1.652868729415731,0,0.075,0.24,-1.8471379315250707,1549.5,2002.20192,24.9863,22.6725
SDSS J182240.09+641921.2,275.66708058,64.32257008,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.29343,,21.18000030517578,19.54599952697754,2018MNRAS.480.1187B,Galaxy,275.66708058,64.32257008,1,0.29343,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.6670806d64.3225701d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.29</a>,3.2948234266220644,-0.8815277973535697,3.2716544953536,-0.8753289653363211,0,0.075,0.24,-4.256170065624718,1549.5,2004.169785,99.9,99.9
SDSS J182144.69+642513.2,275.43620171,64.42035014,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.2952,,21.490999221801758,19.882999420166016,2018MNRAS.480.1187B,Galaxy,275.43620171,64.42035014,1,0.2952,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.4362017d64.4203501d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,-0.9588119669095381,3.2750911412619814,-0.9520694983856534,3.252060349308072,0,0.075,0.24,0.03730038473206809,1549.5,2006.9124,99.9,99.9
SDSS J182116.58+642234.8,275.3191245,64.37634008,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.2965,,21.385000228881836,20.229999542236328,2018MNRAS.480.1187B,Galaxy,275.3191245,64.37634008,1,0.2965,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.3191245d64.3763401d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,-3.1148581737347376,1.4060754358627845,-3.0929525807890736,1.3961870510853884,0,0.075,0.24,-1.6965924183346066,1549.5,2008.92675,24.5023,99.9
SDSS J182107.51+642203.7,275.281315,64.367701,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.29887,,21.042999267578125,19.56800079345703,2018MNRAS.480.1187B,Galaxy,275.281315,64.367701,1,0.29887,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.2813150d64.3677010d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,-3.8118425678276013,1.0405167651414517,-3.784811248998278,1.0331380395185243,0,0.075,0.24,-1.8372616041170826,1549.5,2012.5990649999999,99.9,99.9
SDSS J182139.57+641520.2,275.41490475,64.25563817,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.30529,,20.39299964904785,18.788999557495117,2018MNRAS.480.1187B|1998ApJ...508..200T,Galaxy,275.41490475,64.25563817,1,0.30529,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.4149048d64.2556382d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.31</a>,-1.3582040917974854,-3.7335430902686317,-1.3485690415250724,-3.7070574718065705,0,0.075,0.24,-5.975061131671767,1549.5,2022.546855,99.9,99.9
SDSS J182235.69+641640.6,275.64874571,64.27794197,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.3012,,21.00200080871582,19.566999435424805,2018MNRAS.480.1187B,Galaxy,275.64874571,64.27794197,1,0.3012,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.6487457d64.2779420d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,2.961548095928335,-2.7814943231256923,2.940506972090068,-2.7617324402817878,0,0.075,0.24,-5.413505504137777,1549.5,2016.2094000000002,99.9,99.9
SDSS J182249.59+641944.4,275.70666,64.329006,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.3014,,21.541000366210938,20.215999603271484,2018MNRAS.480.1187B,Galaxy,275.70666,64.329006,1,0.3014,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.7066600d64.3290060d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,4.023665131965558,-0.6053816307596593,3.9950749698213897,-0.6010800901456012,0,0.075,0.24,-3.234086923977592,1549.5,2016.5193000000002,99.9,99.9
SDSS J182226.95+641535.3,275.61233404,64.25984936,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.2995,,20.996999740600586,20.452999114990234,2018MNRAS.480.1187B,Galaxy,275.61233404,64.25984936,1,0.2995,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.6123340d64.2598494d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,2.290586813129403,-3.552895883248382,2.274266097222931,-3.527581058233498,0,0.075,0.24,-6.338867077293492,1549.5,2013.57525,21.649,99.9
SDSS J182133.42+642602.9,275.38932638,64.43415525,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.29963,,20.400999069213867,18.979999542236328,2018MNRAS.480.1187B,Galaxy,275.38932638,64.43415525,1,0.29963,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.3893264d64.4341553d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,-1.8191371320202023,3.8635686618423044,-1.8061655929979077,3.8360190995909167,0,0.075,0.24,1.0369311300465194,1549.5,2013.776685,99.9,99.9
SDSS J182158.72+642644.1,275.49465925,64.44563231,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.29552,,21.10300064086914,19.722000122070312,2018MNRAS.480.1187B|1998ApJ...508..200T,Galaxy,275.49465925,64.44563231,1,0.29552,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.4946592d64.4456323d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,0.11512295398506245,4.350542642201661,0.11430084762323128,4.319474912789194,0,0.075,0.24,1.1347409162515927,1549.5,2007.40824,99.9,99.9
SDSS J182212.61+642631.3,275.55261517,64.44205897,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.29828,,20.312999725341797,18.76099967956543,2018MNRAS.480.1187B|1998ApJ...508..200T,Galaxy,275.55261517,64.44205897,1,0.29828,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.5526152d64.4420590d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,1.1791204128803643,4.199075688655573,1.1706987316555513,4.1690844540857865,0,0.075,0.24,1.2433244318793908,1549.5,2011.68486,99.9,99.9
SDSS J182202.68+642713.7,275.51120083,64.45381253,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.2976,,20.558000564575195,19.29400062561035,2018MNRAS.480.1187B,Galaxy,275.51120083,64.45381253,1,0.2976,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.5112008d64.4538125d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,0.41863669896822897,4.698707821051008,0.4156264560614778,4.664921361516822,0,0.075,0.24,1.6753561572288245,1549.5,2010.6312,23.2435,99.9
SDSS J182053.43+641936.9,275.222649,64.326929,7,7,16.0,24.0,90,C,O,2015ApJS..219...12A,Galaxy,0.11195,,18.62700080871582,17.913000106811523,2018ApJS..237...11K|2018MNRAS.480.1187B|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.222649,64.326929,1,0.11195,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.2226490d64.3269290d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.11</a>,-4.899030965493664,-0.690432993245933,-4.86364138928565,-0.6854454495453305,0,0.075,0.24,3.0919601840430624,1908.7,2122.378965,21.8301,21.578
SDSS J182232.36+641438.1,275.634853,64.243942,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.2949,,21.545000076293945,20.097999572753906,2018MNRAS.480.1187B,Galaxy,275.634853,64.243942,1,0.2949,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.6348530d64.2439420d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.29</a>,2.708306894737532,-4.228920563976257,2.6887126724349524,-4.19832491405508,0,0.075,0.24,-7.441234223667088,1549.5,2006.4475499999999,99.9,99.9
SDSS J182236.39+641449.5,275.651642,64.247111,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.2914,,21.538999557495117,20.20800018310547,2018MNRAS.480.1187B,Galaxy,275.651642,64.247111,1,0.2914,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.6516420d64.2471110d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.29</a>,3.0184073347762257,-4.093313726039855,2.9965404128960422,-4.0636596199001245,0,0.075,0.24,-7.634977954932136,1549.5,2001.0242999999998,99.9,99.9
SDSS J182233.21+641432.9,275.638375,64.242487,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.3018,,21.283000946044922,19.80500030517578,2018MNRAS.480.1187B,Galaxy,275.638375,64.242487,1,0.3018,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.6383750d64.2424870d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,2.773578597310806,-4.290683769984247,2.753475542829791,-4.259584651440271,0,0.075,0.24,-6.855059025224264,1549.5,2017.1391,99.9,99.9
SDSS J182137.99+642751.8,275.40830825,64.464397,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.2983,,20.075000762939453,18.97599983215332,2018MNRAS.480.1187B,Galaxy,275.40830825,64.464397,1,0.2983,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.4083083d64.4643970d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,-1.4689373296714576,5.149963699552484,-1.4582338830070671,5.112438367008831,0,0.075,0.24,2.188554967804834,1549.5,2011.71585,99.9,99.9
SDSS J182049.56+641819.7,275.206536,64.305475,7,7,116.0,112.0,90,C,O,2015ApJS..219...12A,Galaxy,0.29171,,19.12700080871582,17.735000610351562,2018ApJS..237...11K,Galaxy,275.206536,64.305475,1,0.29171,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.2065360d64.3054750d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.29</a>,-5.200129753331398,-1.602083109893698,-5.162166854357729,-1.5903873018786474,0,0.075,0.24,-5.132617980373435,1549.5,2001.5046450000002,99.9,99.9
SDSS J182129.79+642740.9,275.37423887,64.46138503,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.30025,,20.868999481201172,20.11400032043457,2018MNRAS.480.1187B|1998ApJ...508..200T,Galaxy,275.37423887,64.46138503,1,0.30025,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.3742389d64.4613850d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,-2.094119618812996,5.0227501648244255,-2.0788315928267798,4.986081803403107,0,0.075,0.24,2.2451691469331165,1549.5,2014.7373750000002,22.6504,23.313
SDSS J182305.78+642318.0,275.77406829883,64.38834839958,14,14,10.764900207519531,8.963000297546387,90,C,O,2020yCat.1350....0G,Galaxy,0.29928,,19.988000869750977,18.347000122070312,2018ApJS..237...11K,Galaxy,275.77406829883,64.38834839958,1,0.29928,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.7740683d64.3883484d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,5.254926056343288,1.9247330480032456,5.216428958440599,1.910632633308337,0,0.075,0.24,-0.9212962387780674,1549.5,2013.23436,99.9,99.9
SDSS J182043.06+641945.8,275.17940090221,64.32939055047,14,14,4.939799785614014,6.620500087738037,90,C,O,2020yCat.1350....0G,Galaxy,0.08944,,19.490999221801758,18.441999435424805,2018ApJS..237...11K|2018MNRAS.480.1187B|1998ApJ...508..200T,Galaxy,275.17940090221,64.32939055047,1,0.08944,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.1794009d64.3293906d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.09</a>,-5.695820080947389,-0.5820830553340537,-5.653968743710756,-0.5778060673143649,0,0.075,0.24,0.5978312084629086,1908.7,2079.414128,23.9439,23.3646
SDSS J182222.23+641256.8,275.5925965513,64.21575893572,14,14,0.02160000056028366,0.02239999920129776,90,A,O,2020yCat.1350....0G,Star,-9.8e-05,,15.904999732971191,15.312999725341797,2010ApJ...725L.186D,Star,275.5925965513,64.21575893572,1,-9.8e-05,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.5925966d64.2157589d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             -0.00</a>,1.928905158450055,-5.429742862040167,1.9147199533261803,-5.389812430038096,0,0.075,0.24,0.0,0.0,0.0,21.7111,99.9
SDSS J182255.74+641401.7,275.73227829,64.23382483,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.2999,,20.524999618530273,19.4060001373291,2018MNRAS.480.1187B,Galaxy,275.73227829,64.23382483,1,0.2999,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.7322783d64.2338248d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,4.511456145520446,-4.653910290505715,4.477685894149086,-4.619073706639951,0,0.075,0.24,-7.392827265651949,1549.5,2014.19505,23.4731,99.9
SDSS J182033.25+642212.2,275.13860262,64.37007211,9,9,,,0,C,O,2020ApJS..249....3A,Galaxy,0.33233,,20.45800018310547,19.483999252319336,2018MNRAS.480.1187B|1998ApJ...508..200T,Galaxy,275.13860262,64.37007211,1,0.33233,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.1386026d64.3700721d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.33</a>,-6.438359995785646,1.1529238896345309,-6.390092104718677,1.1442805076630642,0,0.075,0.24,1.4134711470426573,1549.5,2064.445335,23.3256,21.3087
SDSS J182056.87+642755.5,275.236993,64.465422,7,7,42.0,15.0,90,C,O,2015ApJS..219...12A,Galaxy,0.07193,,18.250999450683594,17.82900047302246,2018ApJS..237...11K|2018MNRAS.480.1187B|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.236993,64.465422,1,0.07193,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.2369930d64.4654220d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.07</a>,-4.611284051357791,5.201782961958375,-4.576332531076177,5.162355717687463,0,0.075,0.24,4.31413853121363,1908.7,2045.9927910000001,99.9,99.9
LEDA 2666756,275.89314304797,64.30977666568,14,14,0.40220001339912415,0.39890000224113464,90,A,O,2020yCat.1350....0G,Galaxy,0.05097,,17.715999603271484,16.871000289916992,2018ApJS..237...11K|2003A&A...412...45P|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.89314304797,64.30977666568,1,0.05097,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.8931430d64.3097767d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,7.466512075794775,-1.406793005374839,7.408871961869374,-1.3959328194840086,0,0.075,0.24,-4.666765056145367,1908.7,2005.986439,99.9,99.9
SDSS J182209.99+640937.1,275.54161006339,64.16031387426,14,14,5.309199810028076,7.015200138092041,90,C,O,2020yCat.1350....0G,Galaxy,0.08376,,18.424999237060547,18.034000396728516,2018ApJS..237...11K|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.54161006339,64.16031387426,1,0.08376,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.5416101d64.1603139d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.08</a>,0.987122241694548,-7.7902915711602985,0.9794439193689641,-7.729694851557502,0,0.075,0.24,-7.210567761136374,1908.7,2068.572712,19.9451,20.4823
LEDA 2665228,275.672325,64.174395,7,7,14.0,18.0,90,C,O,2015ApJS..219...12A,Galaxy,0.05051,,18.277999877929688,17.695999145507812,2018ApJS..237...11K|2003A&A...412...45P|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.672325,64.174395,1,0.05051,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.6723250d64.1743950d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,3.4097686767554856,-7.186575109980994,3.383163953848903,-7.130501851770904,0,0.075,0.24,-10.45450216682378,1908.7,2005.108437,20.6821,99.9
SDSS J182251.21+640944.2,275.713413,64.162289,7,7,65.0,29.0,90,C,O,2015ApJS..219...12A,Galaxy,0.05051,,19.58099937438965,19.257999420166016,2018ApJS..237...11K,Galaxy,275.713413,64.162289,1,0.05051,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.7134130d64.1622890d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,4.173266190420448,-7.699279541452568,4.139869271829418,-7.637665400316372,0,0.075,0.24,-10.961665715369246,1908.7,2005.108437,21.2086,99.9
2MASX J18225110+6409187,275.7126412182,64.15518362605,14,14,2.0388998985290527,1.7279000282287598,90,C,O,2020yCat.1350....0G,Galaxy,0.05042,,16.759000778198242,15.802000045776367,2018ApJS..237...11K|2003A&A...412...45P|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.7126412182,64.15518362605,1,0.05042,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.7126412d64.1551836d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,4.160019690165857,-8.001688087347414,4.126441201652304,-7.937100750858315,0,0.075,0.24,-11.271503516031284,1908.7,2004.9366539999999,99.9,99.9
SDSS J182039.94+641052.4,275.166449,64.181236,7,7,21.0,18.0,90,C,O,2015ApJS..219...12A,Galaxy,0.29362,,19.851999282836914,18.55900001525879,2018ApJS..237...11K,Galaxy,275.166449,64.181236,1,0.29362,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.1664490d64.1812360d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.29</a>,-5.966504152725844,-6.885303533926489,-5.918195384683762,-6.829555557757258,0,0.075,0.24,-10.192568739522864,1549.5,2004.46419,23.279,99.9
SDSS J182102.08+640904.6,275.25865592576,64.151307126,14,14,2.5687999725341797,3.019700050354004,90,C,O,2020yCat.1350....0G,Galaxy,0.29724,,19.450000762939453,18.302000045776367,2018ApJS..237...11K,Galaxy,275.25865592576,64.151307126,1,0.29724,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.2586559d64.1513071d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,-4.262236411702516,-8.166284196001042,-4.2276091060947305,-8.09993958457626,0,0.075,0.24,-11.123284002907472,1549.5,2010.0733799999998,22.3739,99.9
SDSS J182116.31+643305.1,275.317986,64.551424,7,7,31.0,16.0,90,C,O,2015ApJS..219...12A,Galaxy,0.11413,,19.69300079345703,18.93400001525879,2018ApJS..237...11K,Galaxy,275.317986,64.551424,1,0.11413,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.3179860d64.5514240d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.11</a>,-3.1158359601147003,8.856529099969174,-3.090369387924287,8.78414228610348,0,0.075,0.24,12.813518378156054,1908.7,2126.5399310000003,23.0885,22.8433
SDSS J181944.71+642307.7,274.936298,64.385498,7,7,17.0,19.0,90,C,O,2015ApJS..219...12A,Galaxy,0.0891,,17.809999465942383,17.22800064086914,2018ApJS..237...11K|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,274.936298,64.385498,1,0.0891,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=274.9362980d64.3854980d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.09</a>,-10.156361955925851,1.8357495416012615,-10.070570014839413,1.8202427570650312,0,0.075,0.24,2.956581887944239,1908.7,2078.76517,20.6986,20.2906
SDSS J182223.83+640607.2,275.59932337394,64.10203083515,14,14,0.016499999910593033,0.016699999570846558,90,A,O,2020yCat.1350....0G,Star,-0.000649,,15.659000396728516,14.663999557495117,2014ApJ...784..170X|2014ApJ...794...60T,Star,275.59932337394,64.10203083515,1,-0.000649,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.5993234d64.1020308d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             -0.00</a>,2.06186485563902,-10.269072128624291,2.04435023774617,-10.18184096313104,0,0.075,0.24,0.0,0.0,0.0,99.9,99.9
2MASX J18223169+6435287,275.63221617924,64.59134439186,14,14,5.545300006866455,4.515900135040283,90,C,O,2020yCat.1350....0G,Galaxy,0.05053,,16.61400032043457,15.666999816894531,2018ApJS..237...11K|2003A&A...412...45P|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.63221617924,64.59134439186,1,0.05053,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.6322162d64.5913444d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,2.626098169580134,10.554089648601964,2.603454894515711,10.463088041070254,0,0.075,0.24,7.141399381599607,1908.7,2005.146611,21.0382,21.8164
2MASX J18232537+6408337,275.85579815698,64.14283773922,14,14,0.9240000247955322,1.0865999460220337,90,C,O,2020yCat.1350....0G,Galaxy,0.05016,,15.51200008392334,14.550000190734863,2018A&A...618A..81T|2018ApJS..237...11K|2016A&A...588A..14T|2015AJ....149..171T|2012ApJS..199...26H|2010Ap.....53...57K|2005Ap.....48..344K|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.85579815698,64.14283773922,1,0.05016,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.8557982d64.1428377d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,6.818678399681375,-8.514703991742428,6.75981293934299,-8.441196789798072,0,0.075,0.24,-11.805651077540153,1908.7,2004.440392,20.0639,99.9
