id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,doublons,X_IMAGE,Y_IMAGE,NUMBER,xmask,ymask,Internal-count,FWHM_x,Amplitude_after_stack_x,Offset_after_stack_x,SumPix_x,MaxPix_x,SlitSize_x,Background_x,Background_var_x,X_IMAGE_var,SlitSize_var_x,FWHM_var_x,Amplitude_after_stack_var_x,Offset_after_stack_var_x,FlagFit_x,FWHM_y,Amplitude_after_stack_y,Offset_after_stack_y,SumPix_y,MaxPix_y,SlitSize_y,Background_y,Background_var_y,Y_IMAGE_var,SlitSize_var_y,FWHM_var_y,Amplitude_after_stack_var_y,Offset_after_stack_var_y,FlagFit_y,wavelength,id_slit
81,138.3231854549905,209.44118313995293,0.31391917097308664,-0.0802697222412581,-0.4112261043679617,105.0,0.0,901.25,24.48786561714123,-3.472377333259564,0,1200.6975385725289,202.936119218571,81,9.866783,9.866783,43,3.1343467105884013,0.45365197174408,0.025259936673250494,128265.10000000894,1.0,8.448839261860464,0.02429382152046491,0.00022360958533685024,0.0013213953003835782,0.009486771452999492,0.07915535698948847,0.00010731152659625003,1.0929370476722728e-05,0,2.866328710781363,0.1716969324799939,0.018902813776598214,15848.70000000298,1.0,22.14694480252261,0.01878329961054557,7.095614304628466e-05,0.0003528669477558682,0.0016717744465302921,0.012966507269899495,5.857832026217197e-07,4.356761149645928e-06,0,0.21382,42
82,664.1168012794177,210.22615205285032,0.27664939027159413,-0.13598738978020697,-0.5149130821539866,105.0,0.0,104.60000000000036,2.8508701933288143,-1.1374436083346664,0,1727.815140700156,203.55801052685598,82,9.866783,9.866783,43,3.402010270120446,0.3836741360346056,0.1449735876364304,852.6499999985099,1.0,8.203418981413716,0.14577866352714464,0.00706901810679906,0.032672363654034496,0.27336158528981175,2.594873074288361,0.0023780294424737046,0.0001688310949999368,0,3.400828137277238,0.1398856382270346,0.11055976628367759,-45376.69999998808,1.0,22.373173541246498,0.10686724665700194,0.0023255821057414448,0.014717219677819986,0.07218750306755438,0.7813109329341072,1.4889313166940127e-05,0.00010738564664473043,0,-1.0,-1
83,488.9992416174886,217.11938742798978,0.3672078804860445,-0.07144033874642125,-0.31917497563196906,105.0,0.0,857.9000000000005,19.146451336259368,-3.2052207306318303,0,1553.1352865316567,210.22750428487225,83,9.655641,9.655641,42,5.850995697753629,0.5666369799281242,0.023458760631416695,177008.95000001043,1.0,7.642487420588632,0.02382678150734576,0.00015908371293560277,0.002008631071126429,0.2207799881148607,2.1983394182333433,0.005178741041088974,1.157642694546522e-05,0,4.891589198665395,0.16570130269138153,0.01834245743663837,-45718.34999999404,1.0,22.978443221179543,0.014696658303529113,8.706351605013354e-05,0.00332334220429535,0.018077677006199146,0.39621053834238257,4.146631680326305e-06,2.764835184256104e-05,0,-1.0,-1
84,843.9384138848683,217.3683252576036,0.39857150928259455,0.042543987440463706,-0.3088702695447712,105.0,0.0,115.19999999999982,2.467562159034325,-0.9806702538968327,0,1909.8979619637134,210.742386221161,84,9.655641,9.655641,42,4.854692072032046,0.4318814828963258,0.15041220074108214,2876.5000000074506,1.0,7.85328085429936,0.15302676785805938,0.006718890206280087,0.039279195850842365,1.214250572787101,14.691683202539512,0.01581437433688018,0.0001708716140614117,0,5.168994877450819,0.13709064957472278,0.09383136796919236,269504.5500000119,1.0,23.31557178927382,0.08998009289980091,0.002384371275124522,0.018334901159660376,0.10157095131818177,2.478742707848094,1.5221077955963649e-05,0.00010462796892316655,0,0.20619,41
85,1013.8719512489149,218.32581079870232,0.3237234328936551,-0.1830922506213056,-0.8908150592795006,105.0,0.0,108.19999999999982,3.080688483327551,-1.2216194625954675,0,2080.2234809458046,211.32581079870232,85,9.655641,9.655641,42,3.2512649859760274,0.4119482982023204,0.14756692840024668,-19620.24999999255,1.0,7.629998750273341,0.1463850425810601,0.0062885131962309914,0.027146610097814706,0.23775585659454262,2.034197147467191,0.002770048678136219,0.00014382129728564153,0,2.847112155424238,0.12541202960292747,0.13796956645482278,355207.05000000447,1.0,22.879922216865445,0.1363511659807995,0.0035739023464780592,0.01587556301980263,0.07489129702778584,0.5738102445847532,1.357056843638394e-05,0.00011473043273851795,0,0.20255,41
89,435.54796419962065,242.16408713499595,0.35928993178354607,-0.06634309274806575,-0.35939623970461054,105.0,0.0,861.0500000000002,20.787424596872324,-3.294501717238012,0,1498.1295097428233,235.16408713499595,89,9.354801,9.354801,41,5.475375442283772,0.5365966017726174,0.02162129825711178,164318.15000000596,1.0,7.910568240106697,0.022266464487392005,0.0001878067941445932,0.0020815072157605876,0.12156176824408983,1.4133036883412253,0.002409302522776141,1.2625553827140014e-05,0,4.077548715520589,0.16400742206097524,0.01628135010776962,309606.8000000119,1.0,22.891980286232034,0.01635639765952729,6.9024929974441e-05,0.001905256294979467,0.009765682204877215,0.150448139118689,2.4211516873734966e-06,1.7593747175916708e-05,0,0.21382,40
90,791.7843130543504,242.2975102786246,0.35973533023875803,0.07981379677496503,-0.3625613263768702,105.0,0.0,122.60000000000036,3.1673242918638134,-1.25173132906189,0,1855.3562711195839,235.58443261712196,90,9.354801,9.354801,41,4.473894652765582,0.4267817611994232,0.16124470127908405,-6806.649999991059,1.0,7.817807667775284,0.16108534383543732,0.006883280052123935,0.034027886231904204,0.7254706177207971,8.707332708405247,0.009232917239274755,0.0001542995134862619,0,3.927838330287448,0.13794471458311017,0.12110903326584845,234742.90000000596,1.0,22.9880972486046,0.12191335505941961,0.002010155625148811,0.011518713019592671,0.05838399056961107,0.8366737368535576,1.0401016758717307e-05,7.835928490410927e-05,0,0.20619,40
91,961.6551588712888,242.46052483495563,0.3568606603041553,0.045794790014607,-0.7145768110131423,105.0,0.0,114.30000000000018,3.1480999731235757,-1.2451212891147232,0,2025.4941293673357,235.69038710678055,91,9.354801,9.354801,41,3.6981341925004068,0.34734401209230376,0.16915217362037238,-30512.14999999106,1.0,8.737459130179818,0.16687378845466241,0.006331091930033502,0.034338615694072656,0.2977899469551573,3.3188649381535167,0.00187840850227409,0.00015530346400127474,0,3.269233949979759,0.13711146539851424,0.0886351117097938,248008.0000000149,1.0,23.41098490234423,0.09171194771174049,0.0017586965863621495,0.011529941649358574,0.05577543175194459,0.559881597916759,1.0746510423399209e-05,9.43882447285966e-05,0,0.20255,40
97,287.31280715552276,286.4101184382273,0.3136883148863189,0.011778984065688468,-0.5434979813867398,105.0,0.0,890.3500000000004,22.293956152963954,-3.3704678565917723,0,1349.3014124206475,280.3373103980452,97,8.811543,8.811543,40,4.2518136460196185,0.47031172936662,0.022027941690186265,119476.55000000447,1.0,8.428121583792356,0.021902837104441658,0.00021837483889577768,0.0015077835831084848,0.019928305503899207,0.25951236445209314,0.00025836728737618444,1.026662569692008e-05,0,2.9416109648174027,0.1682754682555871,0.025895484112078187,119214.25,1.0,22.246666759648317,0.026701335004575395,9.733305053591485e-05,0.000885858083153696,0.00421589101000729,0.03440001337846734,1.3880175613471579e-06,1.0399845951963363e-05,0,0.21382,39
98,7.32632781900348,287.4517568573858,0.33504027248984797,-0.11453673746924374,0.36735958618164194,105.0,0.0,147.40000000000055,4.988779680388003,-1.7449858115093329,0,1070.2197212080662,280.88801763736785,98,9.013465,9.013465,LyC 7,2.926610822787404,0.37330715346529536,0.44562964984815984,-58759653.099999994,1.0,5.75777849575983,0.44280386504615077,0.018019986645982613,0.12290360909509279,1.6615800959829172,10.008641972904773,0.029014648119358655,0.00032112917054680093,0,2.868618313824026,0.13947154413678445,0.1106917288341087,-58759653.099999994,1.0,22.48972706902949,0.10883701446818558,0.001755597153532233,0.009754452758118396,0.04615211926420724,0.3586866540635518,1.0484941405498693e-05,8.272797608952959e-05,0,0.20619,51
100,641.9234889831805,287.31532814659954,0.3790530492021723,0.1618481867219956,-0.42749771720764385,105.0,0.0,117.55000000000018,2.92307317656409,-1.1645992191840386,0,1705.6728923317048,280.83905395647207,100,8.811543,8.811543,40,5.22309239946669,0.46289636585937066,0.15407081042517984,-22085.69999999553,1.0,7.5094344989921735,0.15453915209625818,0.005665653916821702,0.033953983612942114,2.040927370619716,21.227083685710074,0.03334477952123994,0.0001416291073332641,0,2.7698717755748943,0.15109945476138528,0.1086486364195535,-75010.75,1.0,22.25435866955798,0.09940205507285985,0.002903316579296057,0.00878424066290114,0.04133632471837542,0.29993377513513436,1.1414183630362206e-05,8.761288870236182e-05,0,0.20619,39
101,813.5738019889437,287.2393366153082,0.4760502522368969,-0.16434725449042314,-0.46948077057134757,105.0,0.0,113.55000000000018,2.5049768448352387,-0.9970092893736692,0,1875.7361306146254,280.7247086435536,101,8.811543,8.811543,40,4.513213191038975,0.39838291871441345,0.12024079889389122,-34396.09999999404,1.0,8.272968088631023,0.11770352326124978,0.006376635414230831,0.038452183612583374,0.6707828367118644,8.897488752685115,0.006593904269601137,0.0001712521756982215,0,2.926396032288129,0.13619171804959926,0.11400760305255388,-55571.14999999106,1.0,21.72401250986773,0.10864117182184356,0.004249899598077165,0.01939099663736759,0.09241866857146226,0.7459583737984407,2.054858181667548e-05,0.00014064213906771892,0,0.20255,39
102,172.68894495223128,288.2970565873411,0.45888245992745846,-0.04510772861188823,-0.4750076779633513,105.0,0.0,151.35000000000036,3.835762638836137,-1.4596293117880712,0,1238.6772077148275,281.2970565873411,102,9.013465,9.013465,LyC 7,3.3375324956723804,0.37879176136753384,0.12844813444542313,-38437.89999999106,1.0,8.55172513173886,0.1235931000734032,0.004217200416128155,0.018530398681101203,0.1417368850818398,1.3230394353520223,0.0010960874757431863,0.00010386165953090866,0,3.245862043643714,0.15152750308377666,0.07230489469424504,180658.55000000447,1.0,22.765361540484886,0.07362729052340952,0.0015205814268531989,0.006726171968810799,0.03258300609388075,0.32226437529409324,7.952200213953148e-06,6.270636481078156e-05,0,0.20255,51
106,49.734223367841395,312.3421130996294,0.39299947728948853,-0.11176431701475775,-0.34519302343544556,105.0,0.0,997.0500000000002,26.603875919747995,-3.5623622840526266,0,1115.5714080160387,305.3884234066564,106,8.56484,8.56484,39,2.9826367006004477,0.45086220385831577,0.026345982390540573,287496.40000000596,1.0,8.539295648441703,0.024893299696954817,0.00019143804641163413,0.0011169363514159985,0.00752873944380023,0.057673540027224024,8.215155830693902e-05,9.755790540738966e-06,0,2.7494644943547297,0.16613198944882868,0.016109043631136598,69250.00000000745,1.0,22.80389691117124,0.016289643616151164,4.616857045707668e-05,0.0002556889893163606,0.001199023709698161,0.00858077051061909,3.9183675116676037e-07,3.3110910002815986e-06,0,0.21382,38
107,406.7525567228884,312.52329628919927,0.35757325028044395,-0.1826632320580957,-0.41910589646997526,105.0,0.0,127.75,3.5576180841441944,-1.3778983101487947,0,1472.5316020972145,305.52329628919927,107,8.56484,8.56484,39,3.6933146218497974,0.39922812187650497,0.1021034015835083,-19422.14999999106,1.0,8.338976805683675,0.10021561232315608,0.005263300790966288,0.02361745739724098,0.2231443502714446,2.423685508104365,0.0020608986858101763,0.00012759516392706256,0,2.551936463293338,0.1369156639487762,0.10222538348346943,162921.60000000894,1.0,22.570501632836336,0.10541395608863648,0.002732632605246566,0.010788830498667763,0.050004257390052806,0.3092525718690595,1.1814568754267137e-05,9.846799213714097e-05,0,0.20619,38
108,577.3549005528956,312.24712467924934,0.24341708389700922,-0.09371500279131229,-0.5368073256353878,105.0,0.0,104.5,2.6118677671116632,-1.0423779645594373,0,1643.550102246768,306.2150299928024,108,8.56484,8.56484,39,3.956888058452597,0.373499218449274,0.13810142809730747,-20136.75,1.0,8.546655730522229,0.14019463369142127,0.006673910767242779,0.03468890614234029,0.36176533422646207,4.394933320538666,0.0028139076323288256,0.00016324133601787775,0,3.344655068578895,0.1427350117870359,0.10464252029501799,356950.95000001043,1.0,22.448341610981515,0.1063767763877077,0.0023255528200490693,0.011900092064347447,0.0581231752608662,0.6091167462330813,1.255876093162175e-05,9.247795443361706e-05,0,0.20255,38
114,95.74520427646819,332.4117810248675,0.3634021757947938,-0.057180983522396193,-0.3393591117700985,105.0,0.0,987.6000000000004,26.82062362620742,-3.571172179340023,0,1161.339967033808,325.83577290594627,114,8.287396,8.287396,38,3.0233374094597845,0.47683508794261253,0.02421392876556704,303965.80000000447,1.0,8.1191353175191,0.022882211627655406,0.00020448129758099363,0.0011126454580380868,0.008015725947954442,0.06212867491302743,0.00010852650570945318,9.627044853623951e-06,0,2.754095085072022,0.16908623221416721,0.012249098599387855,215795.45000000298,1.0,22.67094829944263,0.012521635524927596,3.415445297820059e-05,0.00019241405831589795,0.0009030255055499811,0.006483434466908719,3.0724771914138016e-07,2.537359126767398e-06,0,0.21382,37
115,452.73603699329556,332.4286630850593,0.37878496724084265,-0.12552423901462165,-0.32780923187335964,105.0,0.0,124.40000000000055,3.064675283404099,-1.2159611644309298,0,1518.3629662054457,326.4722104735195,115,8.287396,8.287396,38,3.8276835911971987,0.4300797800400637,0.10703751209494546,-22813.14999999106,1.0,7.942032892789219,0.10538301901115887,0.005065680167343495,0.022645054931745484,0.2615526259860877,2.874791700649599,0.003154148804062751,0.0001238208423057223,0,2.942317188690669,0.1432904964597919,0.11876434231614821,159077.10000000894,1.0,22.198458220198688,0.11628902516724705,0.0018515692995616857,0.007077622292726922,0.03369211674841192,0.27502578253332094,8.061654255286213e-06,5.988946617259468e-05,0,0.20619,37
122,180.7404619234425,356.3366906697097,0.3169649644471054,-0.034584952750706104,-0.19913572078201544,105.0,0.0,149.75,4.066126145980519,-1.5229521197524902,0,1246.4964420473784,350.3187654307391,122,8.061261,8.061261,OVI 12,3.0718567258215477,0.4053271011783037,0.11202703368209936,182619.60000000894,1.0,8.336226195557938,0.11027235440325023,0.003870708269922331,0.014004230650720949,0.09974588545019525,0.8005438991065758,0.0009248886482806047,9.141432960343037e-05,0,2.9074641393244294,0.1489225920286094,0.07893346386285409,-29531.75,1.0,22.4034834367075,0.07878146453089716,0.001516618633128926,0.00481303837829822,0.022838520949841557,0.18219624327804418,5.887925466966874e-06,4.5540094993307234e-05,0,0.20619,64
123,352.4581304595651,357.4061450387019,0.3525433788623205,-0.1679827707597362,-0.9348379402694516,105.0,0.0,141.35000000000036,3.6826456545136943,-1.415399832235815,0,1417.585433951886,350.75788408414326,123,8.061261,8.061261,OVI 12,3.5419065590990706,0.4166527712456952,0.11378957883710437,-46476.09999999404,1.0,8.095819636601739,0.10960073371586421,0.00420543250324018,0.01890523949640512,0.17418544895194682,1.7494606036518994,0.0018539509308325378,0.0001081289690075335,0,2.3989581465596017,0.14692008847551466,0.08345709866496011,-41451.20000000298,1.0,22.495736138919483,0.08277402964091,0.0013984032631123436,0.003961193941415652,0.01818848144010165,0.09967514496067918,5.187949801349085e-06,4.355778962618559e-05,0,0.20255,64
124,276.419433303666,361.3951126490841,0.3093232104603648,-0.017572485920929498,-0.5371501494995495,105.0,0.0,953.6999999999998,23.387837217609157,-3.4224751560741256,0,1339.3064901361527,355.20958105601085,124,7.851713,7.851713,OVI 11,3.6401390357257983,0.4598824981346726,0.02238581078863364,119590.80000000447,1.0,8.522224357246358,0.02137194301226205,0.00017135658469668726,0.0011940049762666624,0.01052067959003908,0.11306867358618096,0.00012250288246047256,9.086448603690291e-06,0,2.8210623848228815,0.1669681333395677,0.011869715162924965,-41664.84999999404,1.0,22.65037020384396,0.012293567176024485,5.0200456626879944e-05,0.0005149281619564389,0.002427241655929844,0.018262237402653453,7.930208079023892e-07,6.470668627178322e-06,0,0.21382,63
125,632.2136410592,362.4862672599177,0.27211701378921294,0.09094414050108034,-0.6909276025682006,105.0,0.0,117.80000000000018,3.662084831111131,-1.4093210009633075,0,1696.019013398149,355.8847966878613,125,7.851713,7.851713,OVI 11,6.016833400177766,0.6037936554923614,0.11268398990957271,-20617.5,1.0,6.8822291349796325,0.11000471920717611,0.005951342764655103,0.031605074649850566,8.370382212687923,59.07674661534623,0.2701339569031668,0.00015043114573383033,0,2.693816423616709,0.14388028033388992,0.09784237758069676,77553.10000000894,1.0,22.772101364271016,0.09774584400261536,0.0025351244807215274,0.006959006290637262,0.0325218852957953,0.2236566402370594,8.096850503425328e-06,6.853610488170015e-05,0,0.20619,63
126,802.601836231575,362.3783361011323,0.3652917898397381,0.03496218208729314,-0.3601062714156359,105.0,0.0,112.60000000000036,2.8370555512346805,-1.1321695990582652,0,1865.500964847409,355.8151757259459,126,7.851713,7.851713,OVI 11,3.724648227418853,0.3649395746310711,0.1413200329695316,-55097.54999999702,1.0,8.561945616069705,0.1420708638516999,0.006274113974501566,0.03368093888986521,0.30715719290801535,3.4274227072285335,0.002239848281226129,0.00015989442294093802,0,2.8180611005440968,0.14123285366679414,0.11078237379944426,-75741.19999998808,1.0,22.51862599859346,0.10834241300234783,0.002940823691737234,0.01096493141612678,0.051703353014694864,0.3881444742747656,1.2171785421728807e-05,9.714905854585366e-05,0,0.20255,63
130,215.8262562772847,379.33954921621876,0.32648947703322334,-0.06967894806779368,-0.548710863060889,105.0,0.0,951.1999999999998,24.399265599732495,-3.468441886463252,0,1277.7712062337887,372.6643087880344,130,7.644807,7.644807,37,3.49188015286867,0.4633374373513998,0.022012107033272648,331487.1000000015,1.0,8.225931107044586,0.02126152669376988,0.0001909777166770728,0.001104588369969627,0.009619265806904408,0.09528908480864179,0.00012188725061339979,8.187509007931624e-06,0,2.9992186247300068,0.17188335538106234,0.012200363165734363,-33322.49999999255,1.0,21.994221467340875,0.012920519497748563,6.316737113003878e-05,0.0005522711132938082,0.0026415280759312064,0.02237585553267864,9.078316393056007e-07,6.455697092913807e-06,0,0.21382,36
131,568.7283250336466,380.2744113423763,0.35115602183182454,-0.03076795676361892,-0.3833171778054918,105.0,0.0,108.5,3.0334450278702803,-1.2048403226530127,0,1634.4552624358967,373.35381687220814,131,7.644807,7.644807,37,3.7645447197241704,0.3734983210392207,0.12801285855558328,-22174.35000000149,1.0,8.41121918644336,0.12675633500899147,0.006017535426614553,0.031099113445155913,0.30038896969611606,3.3712074168104897,0.0023924787456997567,0.00014742660703182374,0,2.5212922358778913,0.14286018700523065,0.06508105815110421,138066.40000000596,1.0,22.532318835824295,0.061841243163173326,0.0023629984063560034,0.00779946209206584,0.03608390619438988,0.2179536985207344,9.37747738848581e-06,7.796873097524708e-05,0,0.20619,36
132,740.1500652413919,380.26226120368256,0.38472011787032456,-0.153688113965343,-0.7916021441229367,105.0,0.0,118.75,3.044785147209868,-1.2088916310320477,0,1805.0740739890134,373.36889666574547,132,7.644807,7.644807,37,3.502989209618104,0.37830809718350517,0.13619480530168276,-33550.25,1.0,8.202467215345466,0.1325039048745509,0.005627771439898083,0.02702468750843357,0.2379028253836136,2.3652058460395766,0.002023504894896409,0.00013235120560477825,0,2.10829476805884,0.14108241577779526,0.09813982263858674,-13267.79999999702,1.0,23.07703761897339,0.09686148810953836,0.001497585877351177,0.005073609302407256,0.0228478306834468,0.09634428402323467,6.445161252642986e-06,6.169822399573513e-05,0,0.20255,36
136,168.7304031236494,419.4051342814305,0.35707293308414945,-0.09142287368943199,-0.2914447205738945,105.0,0.0,1005.8500000000004,26.57540022912053,-3.5611995344455023,0,1234.4350498092067,412.99840707576675,136,7.136533,7.136533,36,3.3241169166416618,0.46680130909618633,0.02530062198776161,235888.05000001192,1.0,8.38270621113263,0.02432178715274197,0.00018738057613432488,0.0010504914580271537,0.008210638472936486,0.07562552356929403,0.00010056198514442624,8.591995449624434e-06,0,2.9091154094153353,0.1684389751957304,0.010983402354242963,890.1500000059605,1.0,22.757639616057112,0.01111507756214674,3.680684359960257e-05,0.00024448088667589584,0.0011584908943826952,0.009256340659185283,3.7538845268449836e-07,3.08456433357284e-06,0,0.21382,35
137,698.5871029351845,419.5187751485658,0.26387449930229734,-0.07197203361834126,-0.629086377402001,105.0,0.0,114.30000000000018,3.250207544172005,-1.279777735070853,0,1761.3859543140022,412.6404420409524,137,7.136533,7.136533,36,3.730291490512783,0.37457876392214257,0.12423092131428275,-46216.29999999702,1.0,8.197701765791145,0.12588894584268773,0.0055095855316849495,0.028780133101557318,0.28818953981966033,3.1415592598215127,0.0024397398886877968,0.00013076343413801533,0,2.4940511825814227,0.14707238097407666,0.10232724637383123,-8163.749999992549,1.0,22.59824747570937,0.10530688342486276,0.003002683664038985,0.009136381612745376,0.04218711789137876,0.2494507084415234,1.1674080859241464e-05,9.84833355208021e-05,0,0.20255,35
138,528.0177235152389,420.2719121622824,0.3395288693674028,0.06641991901872589,-0.43449889607248965,105.0,0.0,126.85000000000036,3.49630660349827,-1.3590237761307353,0,1591.5077042201137,413.2719121622824,138,7.136533,7.136533,36,4.718969284794789,0.4858600339777584,0.11052635242314544,-43261.64999999106,1.0,7.442219348529584,0.11175951709312629,0.005074397071650535,0.024184139418286097,0.8549725015471756,9.186572239885065,0.015687956250084165,0.00012065366563906906,0,2.7669088334762524,0.14240014385448826,0.13000668855160427,-28048.79999999702,1.0,22.908163075112203,0.13029718570031465,0.0031445143121968215,0.008542087239791153,0.040086148907665646,0.2904727209400848,9.53692388811719e-06,8.182730197299079e-05,0,0.20619,35
143,442.69163760670796,443.53686197477515,0.37943699881876886,-0.034234505214904086,-0.45408796948790653,105.0,0.0,141.65000000000055,4.016310688892336,-1.5095682526559664,0,1508.6507115367635,436.5573363009753,143,6.908785,6.908785,35,4.009951437349937,0.40721278352866613,0.11008106664705636,-55026.24999999255,1.0,8.207162533322386,0.10970494809178569,0.004909637089934639,0.02246053753971159,0.26960052603298745,3.218099062316501,0.002739817856805552,0.0001136722475621384,0,2.743358252537417,0.14749388854165935,0.10595991230919435,-55023.94999999553,1.0,22.0765053881484,0.10488909715713869,0.001505157897771971,0.006430631915361859,0.030231124787553187,0.21525721194202926,8.07636139974421e-06,6.032620560814053e-05,0,0.20255,34
145,285.3393332411554,446.6224519250852,0.3365233844252136,0.0885633354565818,-0.2594501041731967,105.0,0.0,918.4000000000005,23.526278487870538,-3.4288830839826017,0,1346.9670808371613,453.6224519250852,145,6.399571,6.399571,QSO 2,3.448790722270671,0.4383981874769304,0.030885862424567912,308754.90000000596,1.0,8.91557368954698,0.027004478424973086,0.0008548086702055989,0.003986051096034991,0.030159956772363054,0.301650812016232,0.0002870919031891623,3.185806196715237e-05,0,36.27257836387328,0.3484074181608997,-0.1805545486204668,77804.80000000447,1.0,23.999841458632343,nan,nan,1.8200097888847029,356791.2551458184,28164688.794857625,320.4078452873715,0.8154128252298838,0,0.21382,69
147,811.0501003536731,446.6245629472092,0.35153764874793664,-0.10896575448319666,-0.8244172351100365,105.0,0.0,117.30000000000018,3.241963263378709,-1.2770202232257923,0,1873.7473562187897,453.6245629472092,147,6.399571,6.399571,QSO 2,3.3100466636133095,0.37312184120509395,0.15094023644762614,-43171.49999999255,1.0,8.238416737196212,0.1516678673289251,0.0054949040095991965,0.024833712824491365,0.19776179482902914,1.7977251161256875,0.0016051859934248108,0.0001254337371275208,0,34.48051195149579,0.27416599979044665,-0.02355179198508869,-58090.79999999702,1.0,23.99999999684827,nan,nan,1.7521239712083296,175732.64031841306,14446175.941231715,98.60548699835363,0.35477713926075116,0,0.20255,69
151,281.75377451459207,478.41578770606856,0.35795452747067336,-0.0652173101479731,-0.30755395339687447,105.0,0.0,1001.6500000000005,26.0089641838069,-3.5378076415225044,0,1347.2644460777358,471.41578770606856,151,6.399571,6.399571,QSO 2,3.0535063517961603,0.48127040792384274,0.019282587088588207,313815.90000000596,1.0,8.028736526904735,0.01849962194023438,0.00017962679364767596,0.0009233344775030743,0.006821391578600077,0.05362356040057383,9.638040576481389e-05,7.87436396276422e-06,0,33.93294667638057,0.32462495811710396,-0.13586853749576566,71235.25,1.0,23.99999999936977,nan,nan,1.6552229376199599,134815.16544168233,11228026.000755422,106.3729408582974,0.42627598484249296,0,0.21382,69
153,643.5399716840654,478.3865937383395,0.4802785122413747,0.1766985157067256,-0.1370266540059882,105.0,0.0,118.94999999999982,2.975538291778489,-1.1839138587765214,0,1703.8078976872773,471.3865937383395,153,6.399571,6.399571,QSO 2,3.135118038147135,0.4024782853420354,0.12581104301898458,-39547.19999998808,1.0,8.113682488785779,0.12499654043083946,0.005293734563225637,0.019558096537818027,0.14746953598084414,1.2168893457469674,0.0014290116243365883,0.00011660287700852187,0,26.965992001699462,0.18188198331137562,0.07158668963962424,-78168.64999999106,1.0,23.99999999934603,nan,nan,1.2676819607712113,6427.845816868918,652711.4619981857,1.6754633886317496,0.030336696086562295,0,0.20619,69
155,808.7756406806157,479.4397560291869,0.2968882061274094,-0.07608006372487283,-0.5992448622884515,105.0,0.0,103.5,2.9265840689596634,-1.1659025103967042,0,1874.3031937625283,472.4397560291869,155,6.399571,6.399571,QSO 2,2.936700604816247,0.3576467957026625,0.17139709032357847,-43172.9999999851,1.0,8.293850457726084,0.17043067585974564,0.005932556524200161,0.026784376963219118,0.18284436061908335,1.35341014204468,0.0013313634621938098,0.0001400854543355403,0,32.76375082660702,0.2495057483686421,0.003529332857468406,-69346.25,1.0,23.999999999499863,nan,nan,1.8480247069313487,96002.7473688726,8230338.498515722,45.0560559971195,0.2281086370722988,0,0.20255,69
162,218.7421883358588,514.3339773025857,0.3219124868967119,-0.08325888896574674,-0.5171216553607358,105.0,0.0,171.69999999999982,4.883552100664915,-1.7218395634842723,0,1281.6246000599276,507.680771628661,162,6.063524,6.063524,OVI 10,4.065921775253543,0.41880685737940826,0.0932163222407287,-47849.29999999702,1.0,8.330823762666695,0.08926697199561058,0.002748119403865363,0.014312987897549841,0.1712870561959138,2.1056296680061894,0.0017867548692828692,7.824746375756734e-05,0,2.6122105222201477,0.15572970811030384,0.06129309910411686,155639.35000000894,1.0,22.349069478277595,0.06114106070115684,0.0010913978613801656,0.003530737945981686,0.01644053221242127,0.10640093269441388,4.995608075557145e-06,3.979459223152678e-05,0,0.20255,62
163,40.22456739061014,518.4324904074189,0.3286483841909066,-0.06287484336858118,-0.44655603916933645,105.0,0.0,1140.25,30.17205648594154,-3.6990122802484504,0,1102.5409146143252,511.9420402243516,163,5.893108,5.893108,34,2.9955744140788543,0.46163894305564296,0.030756554308165894,-58759653.099999994,1.0,8.279441995493197,0.027176786755847636,0.0006993869328052611,0.002107453434275439,0.014710174995827868,0.11274625778460926,0.0001792048244272228,1.797617866316897e-05,0,3.77109690686304,0.16885370656080498,0.010211677908483012,-58759653.099999994,1.0,22.1732495483415,0.01230791414328689,3.794509085462661e-05,0.0036933435307846753,0.018612432787139786,0.24611957222722652,5.324950116735194e-06,3.5256196489577615e-05,0,-1.0,-1
164,394.2751204966082,519.3658143316364,0.3677542717395288,-0.15449548791130405,-0.7495986132391418,105.0,0.0,145.10000000000036,3.9706602422410446,-1.4971568183694537,0,1459.4393738642339,512.3658143316364,164,5.893108,5.893108,34,3.507416291949695,0.4154518327353597,0.11819306249197657,-38958.89999999106,1.0,8.103828670737922,0.11609639182885259,0.005583513341045365,0.020892777895452918,0.18851933052822342,1.8666980587811988,0.001986507638110655,0.00012007180157771944,0,2.529969880933053,0.14821928321551717,0.0813798707509164,-49503.19999998808,1.0,22.824306640805062,0.08045450039650993,0.000920783990013586,0.004158728597918857,0.019231761079857645,0.11693236523629212,5.296770452017259e-06,4.6174254107361694e-05,0,0.20619,33
165,565.0637466733682,519.3406731896596,0.2806460829478393,-0.21033522601991306,-0.610698115856765,105.0,0.0,117.5,3.5507910105766247,-1.3758127793007016,0,1629.4968382916718,512.5727996770968,165,5.893108,5.893108,34,4.143164872547303,0.4129970926597704,0.11783327650522046,-46045.5,1.0,8.00647652512414,0.11732427488894204,0.004870247129969157,0.027973271086511556,0.4018268088724242,4.814537075969752,0.00447635506123838,0.00013408286648343665,0,2.297598355925442,0.147007784077164,0.07146269415306333,-70422.19999999553,1.0,23.13445372808628,0.07301148978685584,0.001353676066110578,0.004678425000389251,0.021306507814150583,0.10732373416073453,6.109624018555761e-06,5.7652117947609344e-05,0,0.20255,33
